RoadSpeed,TirePressure,InclinationAngle,NormalForce,SlipAngle,ElapsedTime,LateralForce,Index,SourceFile
25,12,0,-251.28,0.905,413.7,-131.89,5019,LC0_FZ_250_Round18_filtered
25,12,2,-251.27,-8.347,592.878,514.68,12282,LC0_FZ_250_Round18_IA_2_filtered
25,12,0,-251.27,-7.602,288.87,505.1,1060,LC0_FZ_250_Round18_filtered
25,12,2,-251.25,2.19,583.018,-241.36,11296,LC0_FZ_250_Round18_IA_2_filtered
25,12,4,-251.23,10.076,755.193,-573.49,17858,LC0_FZ_250_IA_4_filtered
25,12,0,-251.2,5.809,283.07,-474.57,480,LC0_FZ_250_Round18_filtered
25,12,-0,-251.2,2.262,414.03,-277.34,5052,LC0_FZ_250_Round18_filtered
25,12,0,-251.18,-9.133,423.68,545.73,6017,LC0_FZ_250_Round18_filtered
25,12,4,-251.15,5.052,756.453,-416.43,17984,LC0_FZ_250_IA_4_filtered
25,12,0,-251.15,-1.994,290.28,218.04,1201,LC0_FZ_250_Round18_filtered
25,12,0,-251.15,7.021,417.97,-511.63,5446,LC0_FZ_250_Round18_filtered
25,12,2,-251.14,8.101,586.698,-549.59,11664,LC0_FZ_250_Round18_IA_2_filtered
25,12,0,-251.13,4.279,418.66,-414.59,5515,LC0_FZ_250_Round18_filtered
25,12,2,-251.12,-9.939,592.477,544.93,12242,LC0_FZ_250_Round18_IA_2_filtered
25,12,0,-251.12,7.848,282.56,-540.95,429,LC0_FZ_250_Round18_filtered
25,12,2,-251.1,11.005,585.958,-592.06,11590,LC0_FZ_250_Round18_IA_2_filtered
25,12,0,-251.09,-8.888,288.55,542.78,1028,LC0_FZ_250_Round18_filtered
25,12,-0,-251.06,-7.915,288.79,521.24,1052,LC0_FZ_250_Round18_filtered
25,12,0,-251.05,-6.251,289.21,466.66,1094,LC0_FZ_250_Round18_filtered
25,12,0,-251.04,-4.315,289.7,396.72,1143,LC0_FZ_250_Round18_filtered
25,12,0,-251.04,4.529,418.6,-435.22,5509,LC0_FZ_250_Round18_filtered
