RoadSpeed,TirePressure,InclinationAngle,NormalForce,SlipAngle,ElapsedTime,Index
25,12,0,-251.51,8.912,53.2,A2356raw15.mat_Line5321
25,12,0,-248.97,8.825,53.21,A2356raw15.mat_Line5322
25,12,0,-247.17,8.74,53.22,A2356raw15.mat_Line5323
25,12,0,-247.21,8.646,53.23,A2356raw15.mat_Line5324
25,12,0,-248.94,8.553,53.24,A2356raw15.mat_Line5325
25,12,0,-251.18,8.461,53.25,A2356raw15.mat_Line5326
25,12,0,-257.29,8.293,53.27,A2356raw15.mat_Line5328
25,12,0,-258.54,8.227,53.28,A2356raw15.mat_Line5329
25,12,0,-258.07,8.144,53.29,A2356raw15.mat_Line5330
25,12,0,-255.4,8.06,53.3,A2356raw15.mat_Line5331
25,12,-0,-252.39,7.99,53.31,A2356raw15.mat_Line5332
25,12,0,-249.84,7.918,53.32,A2356raw15.mat_Line5333
25,12,0,-249.52,7.851,53.33,A2356raw15.mat_Line5334
25,12,0,-250.13,7.786,53.34,A2356raw15.mat_Line5335
25,12,0,-251.89,7.718,53.35,A2356raw15.mat_Line5336
25,12,0,-254.05,7.646,53.36,A2356raw15.mat_Line5337
25,12,0,-255.84,7.593,53.37,A2356raw15.mat_Line5338
25,12,0,-256.9,7.506,53.38,A2356raw15.mat_Line5339
25,12,0,-257.06,7.433,53.39,A2356raw15.mat_Line5340
25,12,0,-257.47,7.35,53.4,A2356raw15.mat_Line5341
25,12,-0,-255.51,7.262,53.41,A2356raw15.mat_Line5342
25,12,0,-254.07,7.187,53.42,A2356raw15.mat_Line5343
25,12,-0,-252.97,7.102,53.43,A2356raw15.mat_Line5344
25,12,0,-251.65,7.026,53.44,A2356raw15.mat_Line5345
25,12,0,-252.75,6.94,53.45,A2356raw15.mat_Line5346
25,12,0,-253.36,6.864,53.46,A2356raw15.mat_Line5347
25,12,0,-254.42,6.774,53.47,A2356raw15.mat_Line5348
25,12,0,-255.87,6.693,53.48,A2356raw15.mat_Line5349
25,12,0,-257.1,6.599,53.49,A2356raw15.mat_Line5350
25,12,0,-258.83,6.515,53.5,A2356raw15.mat_Line5351
25,12,0,-257.92,6.345,53.52,A2356raw15.mat_Line5353
25,12,0,-256.31,6.269,53.53,A2356raw15.mat_Line5354
25,12,0,-253.75,6.186,53.54,A2356raw15.mat_Line5355
25,12,0,-252.63,6.1,53.55,A2356raw15.mat_Line5356
25,12,0,-251.99,6.014,53.56,A2356raw15.mat_Line5357
25,12,0,-252.49,5.938,53.57,A2356raw15.mat_Line5358
25,12,0,-256.75,5.769,53.59,A2356raw15.mat_Line5360
25,12,0,-259.62,5.706,53.6,A2356raw15.mat_Line5361
25,12,0,-261.33,5.627,53.61,A2356raw15.mat_Line5362
25,12,0,-261.74,5.551,53.62,A2356raw15.mat_Line5363
25,12,0,-260.57,5.477,53.63,A2356raw15.mat_Line5364
25,12,0,-258.08,5.394,53.64,A2356raw15.mat_Line5365
25,12,0,-255.22,5.317,53.65,A2356raw15.mat_Line5366
25,12,0,-253.22,5.244,53.66,A2356raw15.mat_Line5367
25,12,0,-253.23,5.163,53.67,A2356raw15.mat_Line5368
25,12,0,-254.94,5.014,53.69,A2356raw15.mat_Line5370
25,12,0,-238.36,-6.734,55.16,A2356raw15.mat_Line5517
25,12,0,-240.23,-6.894,55.18,A2356raw15.mat_Line5519
25,12,0,-239.54,-7.05,55.2,A2356raw15.mat_Line5521
25,12,0,-238.33,-7.14,55.21,A2356raw15.mat_Line5522
25,12,0,-235.25,-7.308,55.23,A2356raw15.mat_Line5524
25,12,0,-234.81,-7.385,55.24,A2356raw15.mat_Line5525
25,12,0,-234.79,-7.467,55.25,A2356raw15.mat_Line5526
25,12,0,-236.39,-7.534,55.26,A2356raw15.mat_Line5527
25,12,0,-237.97,-7.633,55.27,A2356raw15.mat_Line5528
25,12,0,-240.04,-7.693,55.28,A2356raw15.mat_Line5529
25,12,0,-240.53,-7.861,55.3,A2356raw15.mat_Line5531
25,12,0,-240.11,-7.949,55.31,A2356raw15.mat_Line5532
25,12,0,-239.08,-8.028,55.32,A2356raw15.mat_Line5533
25,12,0,-238.33,-8.11,55.33,A2356raw15.mat_Line5534
25,12,0,-237.24,-8.187,55.34,A2356raw15.mat_Line5535
25,12,0,-236.7,-8.264,55.35,A2356raw15.mat_Line5536
25,12,0,-236.44,-8.345,55.36,A2356raw15.mat_Line5537
25,12,0,-237.97,-8.432,55.37,A2356raw15.mat_Line5538
25,12,0,-239.28,-8.509,55.38,A2356raw15.mat_Line5539
25,12,0,-240.54,-8.594,55.39,A2356raw15.mat_Line5540
25,12,0,-241.27,-8.67,55.4,A2356raw15.mat_Line5541
25,12,0,-242.15,-8.736,55.41,A2356raw15.mat_Line5542
25,12,0,-241.88,-8.824,55.42,A2356raw15.mat_Line5543
25,12,0,-241.39,-8.909,55.43,A2356raw15.mat_Line5544
25,12,0,-241.3,-8.995,55.44,A2356raw15.mat_Line5545
25,12,0,-239.87,-9.063,55.45,A2356raw15.mat_Line5546
25,12,0,-239.02,-9.145,55.46,A2356raw15.mat_Line5547
25,12,0,-238.94,-9.231,55.47,A2356raw15.mat_Line5548
25,12,0,-239.02,-9.315,55.48,A2356raw15.mat_Line5549
25,12,0,-240.63,-9.386,55.49,A2356raw15.mat_Line5550
25,12,0,-242.15,-9.47,55.5,A2356raw15.mat_Line5551
25,12,0,-242.81,-9.553,55.51,A2356raw15.mat_Line5552
25,12,-0,-243.3,-9.635,55.52,A2356raw15.mat_Line5553
25,12,0,-243.36,-9.715,55.53,A2356raw15.mat_Line5554
25,12,0,-243.19,-9.788,55.54,A2356raw15.mat_Line5555
25,12,0,-243.04,-9.862,55.55,A2356raw15.mat_Line5556
25,12,0,-241.45,-10.027,55.57,A2356raw15.mat_Line5558
25,12,-0,-240.77,-10.114,55.58,A2356raw15.mat_Line5559
25,12,0,-241.21,-10.195,55.59,A2356raw15.mat_Line5560
25,12,0,-241.48,-10.272,55.6,A2356raw15.mat_Line5561
25,12,0,-242.28,-10.341,55.61,A2356raw15.mat_Line5562
25,12,0,-243.38,-10.437,55.62,A2356raw15.mat_Line5563
25,12,0,-243.67,-10.511,55.63,A2356raw15.mat_Line5564
25,12,0,-243.35,-10.604,55.64,A2356raw15.mat_Line5565
25,12,0,-244.18,-10.679,55.65,A2356raw15.mat_Line5566
25,12,0,-242.87,-10.752,55.66,A2356raw15.mat_Line5567
25,12,0,-242.26,-10.822,55.67,A2356raw15.mat_Line5568
25,12,0,-242.13,-10.913,55.68,A2356raw15.mat_Line5569
25,12,0,-242.29,-10.978,55.69,A2356raw15.mat_Line5570
25,12,0,-241.89,-11.077,55.7,A2356raw15.mat_Line5571
25,12,0,-242.16,-11.147,55.71,A2356raw15.mat_Line5572
25,12,0,-242.23,-11.224,55.72,A2356raw15.mat_Line5573
25,12,-0,-242.84,-11.307,55.73,A2356raw15.mat_Line5574
25,12,0,-243.67,-11.38,55.74,A2356raw15.mat_Line5575
25,12,0,-244.08,-11.455,55.75,A2356raw15.mat_Line5576
25,12,0,-244.06,-11.541,55.76,A2356raw15.mat_Line5577
25,12,0,-245.41,-11.612,55.77,A2356raw15.mat_Line5578
25,12,0,-245.29,-11.668,55.78,A2356raw15.mat_Line5579
25,12,0,-245.61,-11.731,55.79,A2356raw15.mat_Line5580
25,12,0,-245.2,-11.791,55.8,A2356raw15.mat_Line5581
25,12,0,-243.83,-11.844,55.81,A2356raw15.mat_Line5582
25,12,0,-243.38,-11.886,55.82,A2356raw15.mat_Line5583
25,12,0,-243.61,-11.927,55.83,A2356raw15.mat_Line5584
25,12,0,-243.49,-11.964,55.84,A2356raw15.mat_Line5585
25,12,0,-244.22,-11.974,55.85,A2356raw15.mat_Line5586
25,12,0,-245.2,-11.992,55.86,A2356raw15.mat_Line5587
25,12,0,-245.46,-12.009,55.87,A2356raw15.mat_Line5588
25,12,0,-246.1,-12.007,55.88,A2356raw15.mat_Line5589
25,12,0,-246.62,-11.99,55.89,A2356raw15.mat_Line5590
25,12,0,-246.6,-11.984,55.9,A2356raw15.mat_Line5591
25,12,-0,-245.44,-11.97,55.91,A2356raw15.mat_Line5592
25,12,0,-244.59,-11.957,55.92,A2356raw15.mat_Line5593
25,12,0,-244.12,-11.939,55.93,A2356raw15.mat_Line5594
25,12,0,-243.55,-11.917,55.94,A2356raw15.mat_Line5595
25,12,0,-244.55,-11.92,55.95,A2356raw15.mat_Line5596
25,12,0,-244.96,-11.906,55.96,A2356raw15.mat_Line5597
25,12,0,-245.15,-11.914,55.97,A2356raw15.mat_Line5598
25,12,0,-246.43,-11.907,55.98,A2356raw15.mat_Line5599
25,12,0,-246.63,-11.911,55.99,A2356raw15.mat_Line5600
25,12,0,-246.7,-11.909,56,A2356raw15.mat_Line5601
25,12,0,-246.04,-11.91,56.01,A2356raw15.mat_Line5602
25,12,0,-245.11,-11.899,56.02,A2356raw15.mat_Line5603
25,12,0,-243.9,-11.903,56.03,A2356raw15.mat_Line5604
25,12,0,-243.77,-11.896,56.04,A2356raw15.mat_Line5605
25,12,0,-243.6,-11.87,56.05,A2356raw15.mat_Line5606
25,12,0,-244.75,-11.847,56.06,A2356raw15.mat_Line5607
25,12,0,-244.4,-11.817,56.07,A2356raw15.mat_Line5608
25,12,0,-245.65,-11.774,56.08,A2356raw15.mat_Line5609
25,12,0,-246.08,-11.731,56.09,A2356raw15.mat_Line5610
25,12,0,-246.24,-11.694,56.1,A2356raw15.mat_Line5611
25,12,0,-246.51,-11.612,56.11,A2356raw15.mat_Line5612
25,12,0,-245.92,-11.475,56.13,A2356raw15.mat_Line5614
25,12,0,-245.81,-11.379,56.14,A2356raw15.mat_Line5615
25,12,0,-246.11,-11.276,56.15,A2356raw15.mat_Line5616
25,12,0,-246.02,-11.193,56.16,A2356raw15.mat_Line5617
25,12,0,-246.12,-11.097,56.17,A2356raw15.mat_Line5618
25,12,0,-246.68,-10.991,56.18,A2356raw15.mat_Line5619
25,12,0,-247.03,-10.909,56.19,A2356raw15.mat_Line5620
25,12,0,-247.09,-10.817,56.2,A2356raw15.mat_Line5621
25,12,-0,-247.86,-10.746,56.21,A2356raw15.mat_Line5622
25,12,0,-248.25,-10.669,56.22,A2356raw15.mat_Line5623
25,12,0,-247.89,-10.586,56.23,A2356raw15.mat_Line5624
25,12,0,-247.89,-10.504,56.24,A2356raw15.mat_Line5625
25,12,0,-247.19,-10.429,56.25,A2356raw15.mat_Line5626
25,12,0,-246.56,-10.354,56.26,A2356raw15.mat_Line5627
25,12,0,-246.74,-10.283,56.27,A2356raw15.mat_Line5628
25,12,0,-247.62,-10.213,56.28,A2356raw15.mat_Line5629
25,12,0,-247.88,-10.152,56.29,A2356raw15.mat_Line5630
25,12,0,-248.75,-10.09,56.3,A2356raw15.mat_Line5631
25,12,0,-249.59,-10.016,56.31,A2356raw15.mat_Line5632
25,12,0,-249.76,-9.95,56.32,A2356raw15.mat_Line5633
25,12,0,-249.69,-9.877,56.33,A2356raw15.mat_Line5634
25,12,0,-248.98,-9.807,56.34,A2356raw15.mat_Line5635
25,12,0,-248.66,-9.731,56.35,A2356raw15.mat_Line5636
25,12,0,-247.6,-9.645,56.36,A2356raw15.mat_Line5637
25,12,0,-247.22,-9.562,56.37,A2356raw15.mat_Line5638
25,12,0,-248.65,-9.404,56.39,A2356raw15.mat_Line5640
25,12,0,-249.79,-9.331,56.4,A2356raw15.mat_Line5641
25,12,0,-250.94,-9.244,56.41,A2356raw15.mat_Line5642
25,12,0,-250.88,-9.158,56.42,A2356raw15.mat_Line5643
25,12,0,-250.87,-9.083,56.43,A2356raw15.mat_Line5644
25,12,0,-250.49,-8.998,56.44,A2356raw15.mat_Line5645
25,12,0,-250.41,-8.922,56.45,A2356raw15.mat_Line5646
25,12,0,-249.7,-8.826,56.46,A2356raw15.mat_Line5647
25,12,0,-248.95,-8.746,56.47,A2356raw15.mat_Line5648
25,12,0,-249.11,-8.657,56.48,A2356raw15.mat_Line5649
25,12,0,-249.43,-8.559,56.49,A2356raw15.mat_Line5650
25,12,0,-249.98,-8.479,56.5,A2356raw15.mat_Line5651
25,12,0,-251.03,-8.406,56.51,A2356raw15.mat_Line5652
25,12,0,-251.55,-8.327,56.52,A2356raw15.mat_Line5653
25,12,0,-252.15,-8.167,56.54,A2356raw15.mat_Line5655
25,12,0,-251.32,-7.998,56.56,A2356raw15.mat_Line5657
25,12,0,-250.95,-7.937,56.57,A2356raw15.mat_Line5658
25,12,0,-250.7,-7.845,56.58,A2356raw15.mat_Line5659
25,12,0,-250.61,-7.782,56.59,A2356raw15.mat_Line5660
25,12,0,-251.05,-7.712,56.6,A2356raw15.mat_Line5661
25,12,0,-251.33,-7.632,56.61,A2356raw15.mat_Line5662
25,12,0,-252.09,-7.553,56.62,A2356raw15.mat_Line5663
25,12,0,-252.94,-7.49,56.63,A2356raw15.mat_Line5664
25,12,0,-253.63,-7.405,56.64,A2356raw15.mat_Line5665
25,12,0,-253.38,-7.325,56.65,A2356raw15.mat_Line5666
25,12,0,-253.21,-7.172,56.67,A2356raw15.mat_Line5668
25,12,0,-252.79,-7.088,56.68,A2356raw15.mat_Line5669
25,12,0,-251.96,-6.999,56.69,A2356raw15.mat_Line5670
25,12,0,-252.25,-6.921,56.7,A2356raw15.mat_Line5671
25,12,0,-251.72,-6.83,56.71,A2356raw15.mat_Line5672
25,12,0,-254.02,-6.682,56.73,A2356raw15.mat_Line5674
25,12,0,-254.95,-6.594,56.74,A2356raw15.mat_Line5675
25,12,0,-255.67,-6.5,56.75,A2356raw15.mat_Line5676
25,12,0,-255.94,-6.423,56.76,A2356raw15.mat_Line5677
25,12,0,-255.74,-6.35,56.77,A2356raw15.mat_Line5678
25,12,0,-255.28,-6.27,56.78,A2356raw15.mat_Line5679
25,12,0,-254.68,-6.195,56.79,A2356raw15.mat_Line5680
25,12,0,-253.78,-6.101,56.8,A2356raw15.mat_Line5681
25,12,0,-253.31,-6.021,56.81,A2356raw15.mat_Line5682
25,12,0,-253.74,-5.948,56.82,A2356raw15.mat_Line5683
25,12,0,-254.87,-5.869,56.83,A2356raw15.mat_Line5684
25,12,0,-256.42,-5.795,56.84,A2356raw15.mat_Line5685
25,12,0,-257.73,-5.719,56.85,A2356raw15.mat_Line5686
25,12,0,-258.28,-5.631,56.86,A2356raw15.mat_Line5687
25,12,0,-258.53,-5.561,56.87,A2356raw15.mat_Line5688
25,12,0,-258.26,-5.477,56.88,A2356raw15.mat_Line5689
25,12,0,-245.38,4.823,58.17,A2356raw15.mat_Line5818
25,12,0,-246.51,4.904,58.18,A2356raw15.mat_Line5819
25,12,0,-247.16,4.993,58.19,A2356raw15.mat_Line5820
25,12,0,-244.26,5.145,58.21,A2356raw15.mat_Line5822
25,12,0,-241.85,5.239,58.22,A2356raw15.mat_Line5823
25,12,0,-239.63,5.307,58.23,A2356raw15.mat_Line5824
25,12,0,-238.1,5.397,58.24,A2356raw15.mat_Line5825
25,12,0,-238.54,5.48,58.25,A2356raw15.mat_Line5826
25,12,0,-241.56,5.632,58.27,A2356raw15.mat_Line5828
25,12,0,-243.56,5.707,58.28,A2356raw15.mat_Line5829
25,12,0,-245.02,5.792,58.29,A2356raw15.mat_Line5830
25,12,0,-245.72,5.878,58.3,A2356raw15.mat_Line5831
25,12,0,-244.37,6.027,58.32,A2356raw15.mat_Line5833
25,12,0,-241.96,6.104,58.33,A2356raw15.mat_Line5834
25,12,0,-239.44,6.194,58.34,A2356raw15.mat_Line5835
25,12,0,-238.95,6.267,58.35,A2356raw15.mat_Line5836
25,12,0,-238.58,6.355,58.36,A2356raw15.mat_Line5837
25,12,0,-239.36,6.426,58.37,A2356raw15.mat_Line5838
25,12,0,-241.07,6.506,58.38,A2356raw15.mat_Line5839
25,12,0,-243.38,6.591,58.39,A2356raw15.mat_Line5840
25,12,0,-246.66,6.744,58.41,A2356raw15.mat_Line5842
25,12,0,-246.72,6.824,58.42,A2356raw15.mat_Line5843
25,12,0,-245.39,6.897,58.43,A2356raw15.mat_Line5844
25,12,0,-242.81,6.99,58.44,A2356raw15.mat_Line5845
25,12,0,-241.04,7.079,58.45,A2356raw15.mat_Line5846
25,12,0,-239.99,7.146,58.46,A2356raw15.mat_Line5847
25,12,0,-239.22,7.231,58.47,A2356raw15.mat_Line5848
25,12,0,-240.74,7.32,58.48,A2356raw15.mat_Line5849
25,12,0,-244.03,7.466,58.5,A2356raw15.mat_Line5851
25,12,0,-245.97,7.56,58.51,A2356raw15.mat_Line5852
25,12,0,-247.09,7.635,58.52,A2356raw15.mat_Line5853
25,12,-0,-247.93,7.713,58.53,A2356raw15.mat_Line5854
25,12,0,-246.66,7.789,58.54,A2356raw15.mat_Line5855
25,12,0,-244.3,7.874,58.55,A2356raw15.mat_Line5856
25,12,0,-241.96,7.951,58.56,A2356raw15.mat_Line5857
25,12,0,-240.29,8.187,58.59,A2356raw15.mat_Line5860
25,12,0,-242.57,8.272,58.6,A2356raw15.mat_Line5861
25,12,0,-244.54,8.351,58.61,A2356raw15.mat_Line5862
25,12,-0,-246.53,8.432,58.62,A2356raw15.mat_Line5863
25,12,0,-247.53,8.508,58.63,A2356raw15.mat_Line5864
25,12,0,-248.21,8.593,58.64,A2356raw15.mat_Line5865
25,12,0,-247.48,8.673,58.65,A2356raw15.mat_Line5866
25,12,0,-246.39,8.753,58.66,A2356raw15.mat_Line5867
25,12,0,-243.36,8.833,58.67,A2356raw15.mat_Line5868
25,12,0,-241.49,8.995,58.69,A2356raw15.mat_Line5870
25,12,0,-241.82,9.067,58.7,A2356raw15.mat_Line5871
25,12,0,-242.86,9.157,58.71,A2356raw15.mat_Line5872
25,12,0,-248.88,9.476,58.75,A2356raw15.mat_Line5876
25,12,0,-248.97,9.555,58.76,A2356raw15.mat_Line5877
25,12,0,-248.06,9.628,58.77,A2356raw15.mat_Line5878
25,12,0,-245.62,9.712,58.78,A2356raw15.mat_Line5879
25,12,0,-244.22,9.791,58.79,A2356raw15.mat_Line5880
25,12,0,-243.76,9.877,58.8,A2356raw15.mat_Line5881
25,12,0,-243.27,9.951,58.81,A2356raw15.mat_Line5882
25,12,0,-243.9,10.033,58.82,A2356raw15.mat_Line5883
25,12,0,-245.6,10.113,58.83,A2356raw15.mat_Line5884
25,12,0,-247.57,10.193,58.84,A2356raw15.mat_Line5885
25,12,0,-250.8,10.345,58.86,A2356raw15.mat_Line5887
25,12,0,-249.2,10.506,58.88,A2356raw15.mat_Line5889
25,12,0,-247.75,10.586,58.89,A2356raw15.mat_Line5890
25,12,0,-246.25,10.66,58.9,A2356raw15.mat_Line5891
25,12,-0,-244.69,10.758,58.91,A2356raw15.mat_Line5892
25,12,0,-244.4,10.833,58.92,A2356raw15.mat_Line5893
25,12,0,-244.62,10.918,58.93,A2356raw15.mat_Line5894
25,12,0,-247.61,11.077,58.95,A2356raw15.mat_Line5896
25,12,0,-249.94,11.153,58.96,A2356raw15.mat_Line5897
25,12,0,-250.85,11.23,58.97,A2356raw15.mat_Line5898
25,12,0,-251.11,11.323,58.98,A2356raw15.mat_Line5899
25,12,0,-250.45,11.405,58.99,A2356raw15.mat_Line5900
25,12,0,-248.68,11.471,59,A2356raw15.mat_Line5901
25,12,0,-247.31,11.551,59.01,A2356raw15.mat_Line5902
25,12,0,-246.33,11.631,59.02,A2356raw15.mat_Line5903
25,12,0,-246.54,11.688,59.03,A2356raw15.mat_Line5904
25,12,0,-246.96,11.748,59.04,A2356raw15.mat_Line5905
25,12,0,-248.02,11.814,59.05,A2356raw15.mat_Line5906
25,12,0,-249.53,11.846,59.06,A2356raw15.mat_Line5907
25,12,0,-250.17,11.887,59.07,A2356raw15.mat_Line5908
25,12,0,-250.65,11.927,59.08,A2356raw15.mat_Line5909
25,12,0,-251.05,11.949,59.09,A2356raw15.mat_Line5910
25,12,0,-250.05,11.973,59.1,A2356raw15.mat_Line5911
25,12,0,-248.88,11.988,59.11,A2356raw15.mat_Line5912
25,12,0,-247.43,12.006,59.12,A2356raw15.mat_Line5913
25,12,0,-247.75,12.008,59.13,A2356raw15.mat_Line5914
25,12,0,-248.49,12.002,59.14,A2356raw15.mat_Line5915
25,12,0,-250.72,12.01,59.15,A2356raw15.mat_Line5916
25,12,0,-252.42,12.01,59.16,A2356raw15.mat_Line5917
25,12,0,-253.9,12.003,59.17,A2356raw15.mat_Line5918
25,12,-0,-253.75,11.992,59.18,A2356raw15.mat_Line5919
25,12,0,-253.19,11.966,59.19,A2356raw15.mat_Line5920
25,12,0,-250.43,11.957,59.2,A2356raw15.mat_Line5921
25,12,0,-247.77,11.945,59.21,A2356raw15.mat_Line5922
25,12,0,-246.06,11.932,59.22,A2356raw15.mat_Line5923
25,12,0,-245.1,11.925,59.23,A2356raw15.mat_Line5924
25,12,0,-246.54,11.919,59.24,A2356raw15.mat_Line5925
25,12,0,-248.81,11.904,59.25,A2356raw15.mat_Line5926
25,12,0,-250.3,11.91,59.26,A2356raw15.mat_Line5927
25,12,0,-252.03,11.909,59.27,A2356raw15.mat_Line5928
25,12,0,-252.75,11.887,59.28,A2356raw15.mat_Line5929
25,12,0,-252.61,11.883,59.29,A2356raw15.mat_Line5930
25,12,0,-252.36,11.874,59.3,A2356raw15.mat_Line5931
25,12,0,-251.76,11.854,59.31,A2356raw15.mat_Line5932
25,12,0,-249.37,11.836,59.32,A2356raw15.mat_Line5933
25,12,0,-247.15,11.793,59.33,A2356raw15.mat_Line5934
25,12,0,-245.29,11.753,59.34,A2356raw15.mat_Line5935
25,12,0,-244.09,11.7,59.35,A2356raw15.mat_Line5936
25,12,0,-243.98,11.642,59.36,A2356raw15.mat_Line5937
25,12,0,-245.32,11.579,59.37,A2356raw15.mat_Line5938
25,12,0,-248.84,11.525,59.38,A2356raw15.mat_Line5939
25,12,0,-252.4,11.442,59.39,A2356raw15.mat_Line5940
25,12,0,-256.7,11.357,59.4,A2356raw15.mat_Line5941
25,12,0,-258.37,11.272,59.41,A2356raw15.mat_Line5942
25,12,0,-257.86,11.16,59.42,A2356raw15.mat_Line5943
25,12,0,-254.67,11.075,59.43,A2356raw15.mat_Line5944
25,12,0,-250.38,10.972,59.44,A2356raw15.mat_Line5945
25,12,0,-242.64,10.772,59.46,A2356raw15.mat_Line5947
25,12,0,-241.17,10.682,59.47,A2356raw15.mat_Line5948
25,12,0,-242.27,10.577,59.48,A2356raw15.mat_Line5949
25,12,0,-246.23,10.494,59.49,A2356raw15.mat_Line5950
25,12,0,-251.76,10.407,59.5,A2356raw15.mat_Line5951
25,12,0,-255.47,10.335,59.51,A2356raw15.mat_Line5952
25,12,0,-257.3,10.262,59.52,A2356raw15.mat_Line5953
25,12,0,-258.52,10.189,59.53,A2356raw15.mat_Line5954
25,12,0,-257.38,10.125,59.54,A2356raw15.mat_Line5955
25,12,0,-254.88,10.067,59.55,A2356raw15.mat_Line5956
25,12,0,-250.51,10.013,59.56,A2356raw15.mat_Line5957
25,12,0,-247.93,9.94,59.57,A2356raw15.mat_Line5958
25,12,0,-246.06,9.888,59.58,A2356raw15.mat_Line5959
25,12,0,-245.07,9.811,59.59,A2356raw15.mat_Line5960
25,12,0,-246.76,9.734,59.6,A2356raw15.mat_Line5961
25,12,0,-248.79,9.669,59.61,A2356raw15.mat_Line5962
25,12,0,-252.12,9.603,59.62,A2356raw15.mat_Line5963
25,12,-0,-255.81,9.433,59.64,A2356raw15.mat_Line5965
25,12,0,-254.24,9.194,59.67,A2356raw15.mat_Line5968
25,12,0,-252.8,9.102,59.68,A2356raw15.mat_Line5969
25,12,0,-250.73,9.014,59.69,A2356raw15.mat_Line5970
25,12,0,-249.26,8.915,59.7,A2356raw15.mat_Line5971
25,12,0,-248.68,8.827,59.71,A2356raw15.mat_Line5972
25,12,0,-248.66,8.727,59.72,A2356raw15.mat_Line5973
25,12,0,-249.9,8.641,59.73,A2356raw15.mat_Line5974
25,12,0,-251.97,8.563,59.74,A2356raw15.mat_Line5975
25,12,0,-254.76,8.468,59.75,A2356raw15.mat_Line5976
25,12,0,-257.27,8.386,59.76,A2356raw15.mat_Line5977
25,12,0,-258.61,8.306,59.77,A2356raw15.mat_Line5978
25,12,0,-257.08,8.216,59.78,A2356raw15.mat_Line5979
25,12,-0,-254.99,8.126,59.79,A2356raw15.mat_Line5980
25,12,-0,-252.13,8.06,59.8,A2356raw15.mat_Line5981
25,12,0,-249.4,7.984,59.81,A2356raw15.mat_Line5982
25,12,0,-249.38,7.92,59.82,A2356raw15.mat_Line5983
25,12,0,-250.08,7.854,59.83,A2356raw15.mat_Line5984
25,12,0,-252.45,7.776,59.84,A2356raw15.mat_Line5985
25,12,0,-255.32,7.718,59.85,A2356raw15.mat_Line5986
25,12,0,-257.78,7.656,59.86,A2356raw15.mat_Line5987
25,12,0,-258.63,7.573,59.87,A2356raw15.mat_Line5988
25,12,0,-258.46,7.517,59.88,A2356raw15.mat_Line5989
25,12,0,-254.16,7.345,59.9,A2356raw15.mat_Line5991
25,12,0,-251.59,7.261,59.91,A2356raw15.mat_Line5992
25,12,0,-252.44,7.02,59.94,A2356raw15.mat_Line5995
25,12,0,-256.21,6.854,59.96,A2356raw15.mat_Line5997
25,12,0,-258.11,6.695,59.98,A2356raw15.mat_Line5999
25,12,0,-258.49,6.611,59.99,A2356raw15.mat_Line6000
25,12,0,-254.07,6.35,60.02,A2356raw15.mat_Line6003
25,12,0,-253.07,6.274,60.03,A2356raw15.mat_Line6004
25,12,0,-252.85,6.176,60.04,A2356raw15.mat_Line6005
25,12,0,-253.69,6.098,60.05,A2356raw15.mat_Line6006
25,12,0,-256.53,5.934,60.07,A2356raw15.mat_Line6008
25,12,0,-258.61,5.856,60.08,A2356raw15.mat_Line6009
25,12,0,-260.57,5.697,60.1,A2356raw15.mat_Line6011
25,12,-0,-260.34,5.624,60.11,A2356raw15.mat_Line6012
25,12,0,-259.26,5.541,60.12,A2356raw15.mat_Line6013
25,12,0,-256.5,5.467,60.13,A2356raw15.mat_Line6014
25,12,-0,-254.57,5.397,60.14,A2356raw15.mat_Line6015
25,12,0,-253.59,5.328,60.15,A2356raw15.mat_Line6016
25,12,0,-252.94,5.242,60.16,A2356raw15.mat_Line6017
25,12,0,-254.46,5.179,60.17,A2356raw15.mat_Line6018
25,12,0,-255.74,5.083,60.18,A2356raw15.mat_Line6019
25,12,0,-260.01,4.921,60.2,A2356raw15.mat_Line6021
25,12,0,-235.33,-6.505,61.63,A2356raw15.mat_Line6164
25,12,0,-236.9,-6.583,61.64,A2356raw15.mat_Line6165
25,12,0,-238.45,-6.657,61.65,A2356raw15.mat_Line6166
25,12,0,-239.82,-6.732,61.66,A2356raw15.mat_Line6167
25,12,0,-240.53,-6.81,61.67,A2356raw15.mat_Line6168
25,12,0,-239.43,-6.896,61.68,A2356raw15.mat_Line6169
25,12,0,-239.08,-6.977,61.69,A2356raw15.mat_Line6170
25,12,0,-237.36,-7.063,61.7,A2356raw15.mat_Line6171
25,12,0,-235.83,-7.149,61.71,A2356raw15.mat_Line6172
25,12,0,-235.24,-7.212,61.72,A2356raw15.mat_Line6173
25,12,0,-234.66,-7.305,61.73,A2356raw15.mat_Line6174
25,12,0,-235.63,-7.377,61.74,A2356raw15.mat_Line6175
25,12,0,-237.53,-7.471,61.75,A2356raw15.mat_Line6176
25,12,0,-240.8,-7.629,61.77,A2356raw15.mat_Line6178
25,12,0,-240.81,-7.785,61.79,A2356raw15.mat_Line6180
25,12,0,-238.66,-7.944,61.81,A2356raw15.mat_Line6182
25,12,0,-237.57,-8.034,61.82,A2356raw15.mat_Line6183
25,12,0,-236.92,-8.111,61.83,A2356raw15.mat_Line6184
25,12,-0,-236.64,-8.19,61.84,A2356raw15.mat_Line6185
25,12,0,-237.33,-8.273,61.85,A2356raw15.mat_Line6186
