ET,SA,SR,IA,FZ,V,P ,REIn,TS,FX,FY,MX,MY,MZ,REOut,RL,T,TX
s,rad,-,rad,N,m/s,Pa,m,1/m,N,N,Nm,Nm,Nm,m,m,m,m
0,-0.192055889,-1.003741547,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-6.130436307,539.4782801,-14.41430214,0,22.10858399,639.8801411,0.202956798,0,0
0,-0.186926481,-1.012267659,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-8.39411091,537.0655403,-13.63634353,0,20.02646677,319.0029058,0.201317147,0,0
0,-0.180933143,-1.013413893,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-9.125349821,535.8860656,-13.96741422,0,19.68596876,-857.6819113,0.201095735,0,0
0,-0.175954943,-1.009565329,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-7.953397255,535.9037054,-14.21353441,0,20.26690393,-1088.000177,0.201804297,0,0
0,-0.170644773,-1.02753908,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-6.437719049,533.2293662,-14.21919003,0,19.9342946,286.9296993,0.198315474,0,0
0,-0.166445857,-1.014465054,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-6.590951305,540.054086,-14.32109172,0,22.288546,-1605.421656,0.200895348,0,0
0,-0.160262153,-1.010322658,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-11.77943305,535.3952721,-14.06259389,0,17.99740247,466.6529147,0.201661038,0,0
0,-0.15492144,-1.024811351,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-3.110571652,532.5572161,-14.18704371,0,21.54943201,506.8326228,0.198853512,0,0
0,-0.149885491,-1.022278689,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-7.091195474,533.9995655,-13.60531938,0,19.44836797,43.55716541,0.199356917,0,0
0,-0.144685782,-1.01451859,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-12.31328425,532.4335702,-13.82652112,0,17.90484968,-371.14606,0.200814769,0,0
0,-0.138358595,-1.027135935,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-3.743808437,527.3535841,-13.77824765,0,21.03716248,-337.3579583,0.198375762,0,0
0,-0.134978435,-1.011643978,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-4.094590228,528.6784456,-14.22768635,0,19.86069519,-58.34708701,0.201407983,0,0
0,-0.128696318,-1.020966263,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-10.21009048,524.8072457,-14.19283587,0,17.44660075,-1060.255407,0.199580115,0,0
0,-0.121980586,-1.027650645,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-5.258716001,519.0840821,-14.12738994,0,19.7633335,72.98600349,0.19828763,0,0
0,-0.11730235,-1.028792608,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-5.105277272,517.0370326,-14.03269945,0,18.53251135,-863.3621613,0.198070686,0,0
0,-0.113003484,-1.026158589,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-9.963905408,512.2946441,-13.92040369,0,17.18387792,105.935991,0.198564996,0,0
0,-0.106568832,-1.03162863,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-6.344892908,509.3270363,-13.8149365,0,17.91924849,-820.0510267,0.197479018,0,0
0,-0.101213286,-1.037581087,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-4.073827634,503.3615363,-13.75562552,0,18.3806808,-51.88799296,0.19638259,0,0
0,-0.095896989,-1.044118871,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-11.52850662,491.4990581,-13.85145252,0,16.50586788,289.3467281,0.195174512,0,0
0,-0.091419551,-1.044923395,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-6.937220421,491.7999317,-13.65769182,0,15.77473769,403.5896295,0.194979416,0,0
0,-0.086501222,-1.059405982,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-3.382767058,482.7950977,-13.74642767,0,18.19181628,77.54004623,0.192346321,0,0
0,-0.079232404,-1.054442829,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-11.15115709,473.2937269,-13.75728124,0,14.98651065,512.9685923,0.193394513,0,0
0,-0.074656653,-1.056858582,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-9.05480039,460.934237,-14.12977462,0,15.27498705,-1244.277843,0.192945722,0,0
0,-0.070235202,-1.061104448,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-4.317444813,449.3513318,-13.56240989,0,17.57718885,210.881856,0.192208559,0,0
0,-0.063256913,-1.024798723,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-9.570564289,433.1860834,-13.56584515,0,17.23052172,739.726023,0.199030494,0,0
0,-0.059930057,-1.071106494,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-12.16155885,419.0702458,-13.28232616,0,12.86645748,-366.4375716,0.190421242,0,0
0,-0.053036634,-1.036691405,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-5.751840795,402.7299189,-13.5088597,0,18.35069473,-157.4159855,0.196760818,0,0
0,-0.048120064,-1.032527626,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-6.203461029,380.3418553,-13.3227722,0,18.60101808,403.3352898,0.197729969,0,0
0,-0.042948855,-1.013768067,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-13.68308857,363.620646,-13.74832248,0,15.59648065,393.3066608,0.201210306,0,0
0,-0.036926173,-0.981867848,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-16.57854242,336.3166887,-13.732243,0,17.79665521,-452.7695152,0.20778411,0,0
0,-0.032391011,-0.999952119,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-4.491215847,319.4969076,-13.3507212,0,19.65838346,-1433.508374,0.203935302,0,0
0,-0.027328844,-0.959036052,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-11.76688202,287.9933065,-13.50273698,0,21.94208143,510.700458,0.212436044,0,0
0,-0.021699983,-0.946754235,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-16.76678873,247.7157748,-13.35579043,0,19.48624961,-692.1185301,0.215295991,0,0
0,-0.015826753,-0.919014995,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-19.74189493,204.3175921,-12.74350981,0,19.43765552,202.0633686,0.221577852,0,0
0,-0.011061715,-0.926425883,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-11.4215222,146.0092591,-13.05338439,0,26.34779338,1138.538601,0.219758132,0,0
0,-0.005579861,-0.942877242,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-22.04284624,76.58070976,-13.13941983,0,23.15188104,-830.8222171,0.215915874,0,0
0,-8.39E-05,-0.945464656,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-16.3092699,10.6579865,-13.09050848,0,24.34608816,965.7653225,0.2154371,0,0
0,0.005065453,-0.957829704,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-8.258624448,-53.16737158,-12.66107903,0,30.15949268,192.987637,0.21258206,0,0
0,0.010556164,-0.98596236,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-22.19477594,-108.5511466,-13.16744856,0,25.85053281,1329.080421,0.206537554,0,0
0,0.015472515,-0.991235226,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-13.6722908,-153.1433695,-12.64476446,0,26.75240433,234.5435764,0.205350034,0,0
0,0.020994761,-1.008031119,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-6.853262054,-195.9607071,-12.65666279,0,30.1776864,742.1883192,0.202120207,0,0
0,0.027061171,-1.018953051,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-19.63257683,-234.7245262,-12.94924795,0,26.35820927,374.8404268,0.199893148,0,0
0,0.031816049,-1.023733772,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-6.44276719,-260.4146762,-12.10202303,0,27.50781643,255.5840257,0.198843488,0,0
0,0.037062868,-1.025711564,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-4.303302649,-292.1356945,-12.46201048,0,29.82011416,272.9915965,0.198716776,0,0
0,0.042786125,-1.018093091,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-14.07951416,-322.8986146,-12.47116459,0,27.69467136,402.7202225,0.199997968,0,0
0,0.047526761,-1.030555174,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-6.303293094,-343.0692091,-12.10940507,0,27.34209102,583.8600974,0.197553457,0,0
0,0.053144951,-1.01789733,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-2.452574386,-371.50034,-12.22766352,0,30.14412699,-215.6624539,0.200017321,0,0
0,0.058990844,-1.011173321,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-10.29429084,-394.9497598,-12.5827412,0,28.06383679,981.2682731,0.20126529,0,0
0,0.062810647,-1.005958584,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-5.816648211,-413.2032005,-12.34882492,0,27.36933124,-727.4784102,0.202292593,0,0
0,0.068322711,-0.997002323,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-0.81466782,-431.4380907,-12.20192749,0,30.33970968,863.1491696,0.204137306,0,0
0,0.074987714,-0.991685903,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-7.686264325,-451.1211063,-12.33283703,0,27.3437747,1272.395712,0.205217224,0,0
0,0.079592476,-0.990971412,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-2.124548206,-464.8596744,-12.68656978,0,30.31385202,1610.048246,0.205352955,0,0
0,0.083920466,-0.987823597,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-1.454672996,-473.1259758,-12.22264504,0,29.36284558,907.8320694,0.206048826,0,0
0,0.090501079,-0.983364984,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-3.502250237,-486.486568,-12.52526523,0,27.96147368,37.95582315,0.207034381,0,0
0,0.09644406,-0.974918741,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,1.687284983,-499.8075269,-12.54102787,0,29.66452248,1264.591778,0.20878475,0,0
0,0.100688206,-0.98081637,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-2.356534238,-503.9625091,-12.89881287,0,29.0027583,1224.95776,0.207600158,0,0
0,0.105983844,-0.981371625,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-4.007077507,-507.9481743,-12.65469468,0,27.31086136,1313.269436,0.207453962,0,0
0,0.111169697,-0.968119025,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,0.683268849,-519.5660439,-12.35785644,0,28.66864698,888.8795626,0.210395511,0,0
0,0.117184156,-0.977277421,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,0.196022918,-521.9738098,-12.64451476,0,28.60844001,672.6396102,0.208415202,0,0
0,0.123019612,-0.979146686,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-3.345754954,-526.5856747,-12.8407893,0,26.43207412,413.1190702,0.207955927,0,0
0,0.127071463,-0.968752835,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-0.381971933,-535.1935216,-12.72920234,0,28.21866563,977.4783838,0.210152758,0,0
0,0.132560982,-0.972266368,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,2.642661505,-537.3750468,-12.79426294,0,28.76675408,125.1112489,0.209489156,0,0
0,0.138623293,-0.963251784,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-2.035056135,-547.5856173,-12.7483868,0,26.57636738,1291.641016,0.211418871,0,0
0,0.142913479,-0.980840785,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-1.287874232,-543.2501317,-12.76692536,0,26.64010329,863.206647,0.207638282,0,0
0,0.147814767,-0.969597448,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,2.216887833,-549.6424102,-12.64539928,0,28.66842428,360.9070023,0.210024869,0,0
0,0.154472144,-0.964373328,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-2.422715171,-556.5593914,-12.65612321,0,25.68012501,769.6802366,0.211130589,0,0
0,0.159903958,-0.968121524,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,0.453453588,-559.5821385,-12.21950371,0,26.44717193,421.3409539,0.210372872,0,0
0,0.16435497,-0.980756904,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,2.64008196,-551.8752643,-12.24240429,0,27.88399659,74.77529307,0.207530262,0,0
0,0.170803998,-0.967856978,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-3.414281787,-563.9531428,-12.42941906,0,25.14100717,-494.3934126,0.210320233,0,0
0,0.176051335,-0.96674332,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,2.2442872,-566.7017884,-12.20382958,0,27.03981078,386.5047154,0.210513012,0,0
0,0.180988768,-0.971487224,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,0.096019588,-562.464213,-12.00757472,0,26.18506317,-861.4447049,0.209467116,0,0
0,0.186402086,-0.979844939,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-4.645833436,-565.0296303,-12.89528739,0,23.92880486,1276.905617,0.207698053,0,0
0,0.191322931,-0.978233068,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,2.127530107,-566.0814469,-12.63827208,0,26.93707642,126.566018,0.207934323,0,0
0,0.197144201,-0.973439325,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-1.653722455,-566.8013901,-12.24485879,0,24.50215302,-34.47847747,0.208923617,0,0
0,0.201669681,-0.985875367,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-3.662363192,-564.885663,-12.79939879,0,24.17331373,1350.293989,0.20624006,0,0
0,0.207349278,-0.98534164,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-20.81508595,-561.6217062,-13.01563696,0,15.3530081,180.2784029,0.20628877,0,0
0,0.211463167,-1.005148824,0.069683174,-225.5887631,11.16454092,82402.05622,0,0,-37.6393864,-549.1227812,-11.73775468,0,6.36304891,215.9078489,0.202219479,0,0
0,-0.213265733,-1.004255231,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-2.371545221,2501.5517,-64.41722144,0,26.34434245,-114.0122806,0.185355997,0,0
0,-0.205283499,-1.003943336,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-14.37355623,2501.263429,-64.16020336,0,19.36217259,-308.4365067,0.185444622,0,0
0,-0.201151602,-1.004429241,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-50.47509243,2496.067289,-64.79268695,0,1.176627938,-1914.55426,0.18538987,0,0
0,-0.196384472,-1.003175115,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-24.02742211,2498.087453,-64.84143325,0,11.20385168,-1624.571753,0.185633798,0,0
0,-0.189906511,-0.997865579,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-28.4453399,2520.585386,-64.47804467,0,10.29250761,-1115.594814,0.186638358,0,0
0,-0.185483779,-0.99890845,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-33.71633837,2510.534978,-63.98567385,0,2.033472884,-2020.189403,0.18655023,0,0
0,-0.180005813,-0.996309718,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-33.75991441,2522.389448,-64.95835802,0,3.02506643,-591.3962412,0.187095092,0,0
0,-0.174280521,-0.997466984,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-22.01481936,2512.126316,-64.8151329,0,7.384779864,-1586.58756,0.186798035,0,0
0,-0.16895202,-0.991141679,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-29.65876341,2531.663067,-64.8771014,0,-0.026683268,514.6955912,0.18819833,0,0
0,-0.163288389,-0.991551806,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-34.42035457,2523.081074,-64.73092169,0,-2.927646012,-735.6746106,0.188110345,0,0
0,-0.158042947,-0.992459428,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-21.80717035,2510.576101,-64.86920043,0,0.554674523,-2881.919042,0.187948761,0,0
0,-0.152571172,-0.987311336,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-26.80149767,2518.112857,-64.47658948,0,-4.283810914,-355.1294931,0.189161662,0,0
0,-0.146882982,-0.988946068,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-30.81093917,2498.196846,-64.36903884,0,-7.877864894,-997.4985277,0.188937097,0,0
0,-0.14233114,-1.000414816,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-22.01066708,2442.747906,-64.34184749,0,-6.30868584,441.3475416,0.186612459,0,0
0,-0.136545185,-0.99373254,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-26.47765994,2449.865468,-64.39167873,0,-10.04880028,-332.8920991,0.188227527,0,0
0,-0.130617422,-1.003082994,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-26.723985,2400.607763,-63.61618445,0,-12.77769267,596.1209084,0.186472503,0,0
0,-0.125547652,-1.00012582,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-19.97994415,2386.263127,-63.99667932,0,-12.40435462,-628.5770144,0.18735653,0,0
0,-0.12041468,-1.001246887,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-23.53184888,2360.162689,-63.66812223,0,-16.95726272,-1169.553034,0.187468209,0,0
0,-0.114629287,-1.00720835,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-22.62627602,2310.2781,-63.23355485,0,-18.74773338,-291.8597598,0.186544239,0,0
0,-0.109375922,-1.013560579,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-21.9230059,2255.187067,-62.60005279,0,-20.39298789,-479.0261793,0.185434961,0,0
0,-0.10439233,-0.998477486,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-17.98942204,2268.223223,-62.25017372,0,-22.5327694,-654.9225437,0.188886926,0,0
0,-0.098712965,-1.008350615,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-20.25632198,2193.871118,-61.64600327,0,-24.78093838,-475.1884731,0.187135581,0,0
0,-0.093054863,-1.014983921,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-21.99490935,2125.412086,-61.22379327,0,-25.2179645,-1527.57188,0.18598602,0,0
0,-0.088331062,-1.000747461,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-17.90914719,2124.62824,-60.59094421,0,-27.27157802,-723.8490364,0.189157745,0,0
0,-0.082697792,-1.009537114,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-21.40706296,2044.447529,-59.81408036,0,-28.46497287,-2006.081136,0.18765366,0,0
0,-0.076499382,-1.005773929,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-22.29350943,1989.002791,-59.09375644,0,-28.25033982,-1080.63381,0.188591456,0,0
0,-0.071583196,-1.018336365,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-23.10252695,1889.81467,-58.3794637,0,-27.51614685,-967.3508504,0.186263829,0,0
0,-0.066839936,-1.014094384,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-24.04322451,1845.603952,-57.74920531,0,-26.52558805,-168.7038141,0.187384137,0,0
0,-0.060595076,-1.010420797,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-28.06332517,1768.49763,-56.48620994,0,-24.88184543,-1103.166487,0.188215081,0,0
0,-0.055199728,-1.007400476,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-27.5467684,1693.033015,-55.18393015,0,-22.29969936,-500.67533,0.18917412,0,0
0,-0.050229605,-1.020661784,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-34.43076608,1570.895496,-54.61232225,0,-19.14147235,163.6532236,0.186586414,0,0
0,-0.044641192,-1.008051389,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-32.32688248,1500.15196,-53.15983015,0,-15.54615251,-629.5085564,0.1892305,0,0
0,-0.039226606,-1.009455636,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-35.2426201,1390.077733,-51.70159914,0,-11.75146076,590.5604113,0.189293471,0,0
0,-0.033817356,-1.017913032,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-49.14240773,1255.183634,-50.12624475,0,-7.687165198,-2148.81015,0.187606835,0,0
0,-0.028602156,-1.006459685,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-41.35592217,1158.769523,-48.17579974,0,-1.118068422,-831.382515,0.190119589,0,0
0,-0.023151961,-1.008802526,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-42.76008949,1006.097019,-46.10529898,0,6.991748024,-725.6204292,0.189898568,0,0
0,-0.017563745,-0.999812236,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-59.41581246,871.6714932,-44.28418669,0,10.9199133,-120.1769431,0.191770783,0,0
0,-0.01223261,-0.995549019,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-56.9727717,730.310251,-41.73188259,0,18.60781174,-208.4454395,0.192798121,0,0
0,-0.006984133,-1.009120538,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-58.86856809,548.3529893,-39.97001877,0,27.24597841,-287.9081441,0.190070088,0,0
0,-0.001547823,-0.997878092,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-63.52879898,377.9657125,-36.92990722,0,36.08883558,-1037.71804,0.192338387,0,0
0,0.004045505,-1.009227616,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-55.39801718,197.2222942,-34.18550955,0,46.74087754,-68.48308689,0.190394488,0,0
0,0.009399331,-1.011606968,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-60.78687975,28.41026933,-31.04181178,0,50.60054406,-30.53624977,0.189943931,0,0
0,0.01454644,-1.009031094,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-62.73017798,-142.7583065,-28.49798039,0,56.75553591,49.57199457,0.19046883,0,0
0,0.020210327,-1.010706071,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-53.44254692,-323.9142543,-25.82508671,0,65.78381291,-156.7285817,0.190145467,0,0
0,0.026027788,-1.014667982,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-51.50430994,-490.6096517,-23.220429,0,69.03299842,231.6202336,0.189433354,0,0
0,0.030744773,-1.003712877,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-57.42348275,-634.3530566,-20.96215974,0,71.01537715,610.7775829,0.191475666,0,0
0,0.036124714,-1.000848412,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-48.9083283,-783.1013481,-18.70357319,0,76.3521342,1422.04096,0.192062384,0,0
0,0.041766077,-0.992614658,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-45.18907962,-965.7121144,-16.33135982,0,78.04797743,1287.728747,0.193839419,0,0
0,0.047002553,-0.980350044,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-41.41052517,-1118.8951,-13.96027291,0,81.07900066,892.8296495,0.196210853,0,0
0,0.052868232,-0.987905004,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-49.53954377,-1238.435302,-10.98152322,0,78.86441932,740.077009,0.19469386,0,0
0,0.058064145,-0.979408693,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-42.41835433,-1385.458549,-8.913768379,0,80.76141874,549.663032,0.196442879,0,0
0,0.062461238,-0.976023072,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-40.05282921,-1484.048636,-7.573914727,0,82.22252902,1098.087124,0.196753298,0,0
0,0.068745345,-0.987969179,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-41.70108919,-1584.390505,-5.02085344,0,79.59838995,1871.441115,0.194062882,0,0
0,0.074668135,-0.975769344,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-36.06210726,-1736.753856,-3.556578843,0,78.59058925,758.9898571,0.196266319,0,0
0,0.078888502,-0.999376882,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-45.27418333,-1721.917641,-1.213420002,0,77.10446654,1104.679348,0.19113653,0,0
0,0.084859287,-0.990219724,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-37.51916419,-1854.585131,-0.087593063,0,75.12467677,845.9806762,0.192850896,0,0
0,0.090726213,-0.969116467,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-31.97490444,-2010.119702,0.919907782,0,73.44487784,1119.113009,0.196808499,0,0
0,0.095358944,-1.017890858,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-41.70993733,-1921.399296,3.442351745,0,71.79176519,868.6837528,0.186619313,0,0
0,0.100778437,-0.99467149,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-37.183403,-2066.903027,4.49050339,0,69.31091769,1086.319854,0.19111798,0,0
0,0.106644585,-0.978202919,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-32.33452465,-2193.706615,5.533295672,0,67.3933541,1164.556614,0.194077917,0,0
0,0.11131824,-1.013986464,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-39.77252088,-2132.208213,6.871910487,0,66.43283909,856.9158503,0.186498421,0,0
0,0.116873655,-0.999378363,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-34.9498773,-2227.696423,8.580102193,0,63.75590786,928.8538202,0.189263596,0,0
0,0.123026831,-0.984357889,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-31.22063849,-2338.894891,9.288676369,0,61.09197298,910.669068,0.192072939,0,0
0,0.127303843,-1.009130955,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-39.40991699,-2298.671988,9.756865916,0,60.22859859,1356.738014,0.186738603,0,0
0,0.132988261,-0.996240257,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-30.950529,-2365.303693,10.80786368,0,58.65916975,611.4408636,0.18922547,0,0
0,0.139603886,-1.001520851,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-31.29495408,-2387.639337,11.73864436,0,54.76853823,973.2102456,0.187956494,0,0
0,0.144158742,-0.99524648,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-33.25100496,-2423.675382,12.06517655,0,52.75887582,649.8967225,0.189112233,0,0
0,0.148914095,-0.995277266,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-26.02757194,-2430.669363,12.15204364,0,52.17731966,540.1196701,0.18897758,0,0
0,0.154706228,-0.998070184,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-31.30224337,-2449.350978,12.25550037,0,48.99180704,609.9753267,0.188281831,0,0
0,0.160387806,-0.992574629,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-28.08632461,-2460.524097,12.87613948,0,46.75971008,1147.97245,0.189320019,0,0
0,0.166899173,-0.991216851,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-22.72233776,-2481.606269,13.24579656,0,45.62423017,966.6933901,0.189549122,0,0
0,0.171708065,-0.989222312,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-27.34761033,-2505.493745,13.02299029,0,42.82712291,956.172996,0.189953898,0,0
0,0.17589502,-0.991374282,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-22.33981839,-2465.895545,13.00893312,0,41.31708992,988.0202961,0.189498635,0,0
0,0.182196733,-0.994439456,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-20.28992326,-2465.45781,12.78180076,0,42.2697688,1198.569752,0.188948226,0,0
0,0.18785575,-0.99305836,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-31.91070075,-2441.473237,12.81696505,0,34.22880097,1046.380025,0.189244581,0,0
0,0.192543348,-0.996564841,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-16.859781,-2447.27971,13.07259091,0,38.27135902,1007.441536,0.188542142,0,0
0,0.198336247,-0.996415771,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-9.895658363,-2442.902189,11.99713291,0,42.60772248,760.3343218,0.188585575,0,0
0,0.203787399,-1.004863706,0.069666769,-1118.838444,11.16431934,82901.17883,0,0,-18.70582487,-2375.687085,13.23554226,0,34.74091894,1113.781205,0.187019025,0,0
