RoadSpeed,TirePressure,InclinationAngle,NormalForce,SlipAngle,ElapsedTime,LateralForce,Index,FY
25,12,0,-259.1,4.939,73.2,-494.16,A2356raw14.mat_Line7321,-619.219633920698
25,12,0,-258.37,4.85,73.21,-496.18,A2356raw14.mat_Line7322,-617.495377586884
25,12,0,-256.88,4.767,73.22,-494.15,A2356raw14.mat_Line7323,-613.781450290224
25,12,0,-253.76,4.687,73.23,-487.47,A2356raw14.mat_Line7324,-605.821255369019
25,12,0,-250.98,4.603,73.24,-477.52,A2356raw14.mat_Line7325,-598.77231130964
25,12,0,-249.26,4.526,73.25,-467.27,A2356raw14.mat_Line7326,-594.476050306026
25,12,0,-249.25,4.45,73.26,-458.26,A2356raw14.mat_Line7327,-594.62731090497
25,12,0,-250.52,4.362,73.27,-453.15,A2356raw14.mat_Line7328,-598.144164315945
25,12,0,-252.01,4.294,73.28,-450.84,A2356raw14.mat_Line7329,-602.197473442169
25,12,0,-256.24,4.122,73.3,-452.73,A2356raw14.mat_Line7331,-613.71498345446
25,12,-0,-257.68,4.034,73.31,-454.45,A2356raw14.mat_Line7332,-617.747573172647
25,12,0,-257.28,3.958,73.32,-454.45,A2356raw14.mat_Line7333,-616.936033528043
25,12,0,-241.9,-4.735,74.41,448.02,A2356raw14.mat_Line7442,574.966276030372
25,12,0,-243.01,-4.898,74.43,459.62,A2356raw14.mat_Line7444,577.516446608353
25,12,0,-238.03,-5.142,74.46,468.21,A2356raw14.mat_Line7447,564.255070463734
25,12,0,-236.18,-5.222,74.47,468.22,A2356raw14.mat_Line7448,559.373072011471
25,12,0,-235.31,-5.305,74.48,469.47,A2356raw14.mat_Line7449,557.011836978042
25,12,0,-235.42,-5.382,74.49,471.17,A2356raw14.mat_Line7450,557.17828398288
25,12,0,-237.4,-5.455,74.5,474.26,A2356raw14.mat_Line7451,562.151534320495
25,12,0,-239.31,-5.541,74.51,477.96,A2356raw14.mat_Line7452,566.934098758456
25,12,0,-241.23,-5.614,74.52,483.37,A2356raw14.mat_Line7453,571.768535779591
25,12,0,-242.77,-5.699,74.53,489.26,A2356raw14.mat_Line7454,575.615134331828
25,12,0,-241.85,-5.87,74.55,498.88,A2356raw14.mat_Line7456,573.021430921991
25,12,0,-238.13,-6.029,74.57,499.69,A2356raw14.mat_Line7458,563.271101331663
25,12,0,-236.31,-6.11,74.58,498.3,A2356raw14.mat_Line7459,558.512631608219
25,12,0,-234.99,-6.178,74.59,457.5,A2356raw15.mat_Line7460,555.057554782325
25,12,0,-235.9,-6.273,74.6,498.61,A2356raw14.mat_Line7461,557.282100762166
25,12,0,-236.72,-6.35,74.61,501.54,A2356raw14.mat_Line7462,559.298884784565
25,12,0,-238.76,-6.419,74.62,506.02,A2356raw14.mat_Line7463,564.452592529225
25,12,0,-241,-6.506,74.63,511.75,A2356raw14.mat_Line7464,570.108527085035
25,12,0,-242.19,-6.583,74.64,517.62,A2356raw14.mat_Line7465,573.085789487282
25,12,0,-242.28,-6.665,74.65,522.9,A2356raw14.mat_Line7466,573.235258015926
25,12,0,-241.58,-6.744,74.66,525.86,A2356raw14.mat_Line7467,571.361346324796
25,12,0,-240.19,-6.821,74.67,525.4,A2356raw14.mat_Line7468,567.723040639968
25,12,0,-237.72,-6.901,74.68,522.78,A2356raw14.mat_Line7469,561.32320397009
25,12,0,-236.11,-6.984,74.69,519.38,A2356raw14.mat_Line7470,557.132540800618
25,12,0,-235.3,-7.059,74.7,517.99,A2356raw14.mat_Line7471,554.998913055595
25,12,0,-235.88,-7.149,74.71,518.91,A2356raw14.mat_Line7472,556.40562347856
25,12,0,-237.37,-7.222,74.72,522.31,A2356raw14.mat_Line7473,560.154371259071
25,12,0,-240.8,-7.301,74.73,492.04,A2356raw15.mat_Line7474,568.871019774766
25,12,0,-240.86,-7.378,74.74,533.92,A2356raw14.mat_Line7475,568.963191528165
25,12,0,-242.69,-7.455,74.75,540.9,A2356raw14.mat_Line7476,573.594748787861
25,12,0,-242.19,-7.544,74.76,544.76,A2356raw14.mat_Line7477,572.243672388735
25,12,0,-241.23,-7.62,74.77,545.24,A2356raw14.mat_Line7478,569.7258677961
25,12,0,-240.67,-7.703,74.78,541.53,A2356raw14.mat_Line7479,568.230577324108
25,12,0,-238.78,-7.786,74.79,535.8,A2356raw14.mat_Line7480,563.334691902714
25,12,-0,-237.89,-7.868,74.8,529.45,A2356raw14.mat_Line7481,561.002766383248
25,12,0,-237.49,-7.932,74.81,525.09,A2356raw14.mat_Line7482,559.937478558517
25,12,0,-238.02,-8.031,74.82,524.62,A2356raw14.mat_Line7483,561.226022104331
25,12,0,-239.34,-8.104,74.83,528.48,A2356raw14.mat_Line7484,564.552694344617
25,12,0,-240.85,-8.187,74.84,535.15,A2356raw14.mat_Line7485,568.362505666836
25,12,0,-242.52,-8.267,74.85,542.73,A2356raw14.mat_Line7486,572.588353867222
25,12,0,-240.75,-8.353,74.86,509.4,A2356raw15.mat_Line7487,568.002785996842
25,12,0,-243.53,-8.429,74.87,554.69,A2356raw14.mat_Line7488,575.076253612454
25,12,0,-243.16,-8.512,74.88,554.38,A2356raw14.mat_Line7489,574.077904299363
25,12,0,-242.46,-8.579,74.89,550.04,A2356raw14.mat_Line7490,572.245077234933
25,12,-0,-241.4,-8.668,74.9,542.76,A2356raw14.mat_Line7491,569.480078536052
25,12,0,-240.2,-8.751,74.91,535.77,A2356raw14.mat_Line7492,566.364022173925
25,12,0,-239.44,-8.836,74.92,530.95,A2356raw14.mat_Line7493,564.374928063233
25,12,0,-239.22,-8.902,74.93,530.33,A2356raw14.mat_Line7494,563.777394180049
25,12,0,-239.83,-8.986,74.94,533.43,A2356raw14.mat_Line7495,565.291518642519
25,12,0,-240.86,-9.071,74.95,539.31,A2356raw14.mat_Line7496,567.880091039414
25,12,0,-242.32,-9.149,74.96,546.46,A2356raw14.mat_Line7497,571.574745402486
25,12,0,-242.71,-9.231,74.97,553.43,A2356raw14.mat_Line7498,572.531287327512
25,12,0,-242.88,-9.304,74.98,557.63,A2356raw14.mat_Line7499,572.929948277321
25,12,0,-243.37,-9.4,74.99,557,A2356raw14.mat_Line7500,574.137202021366
25,12,0,-242.56,-9.47,75,551.9,A2356raw14.mat_Line7501,572.030165672893
25,12,0,-241.82,-9.55,75.01,544.13,A2356raw14.mat_Line7502,570.099372301135
25,12,0,-240.85,-9.712,75.03,531.42,A2356raw14.mat_Line7504,567.545451441341
25,12,0,-240.13,-9.785,75.04,505.03,A2356raw15.mat_Line7505,565.673628448992
25,12,0,-241.33,-9.875,75.05,533.87,A2356raw14.mat_Line7506,568.699979111948
25,12,0,-242.31,-9.948,75.06,540.08,A2356raw14.mat_Line7507,571.173723679363
25,12,0,-242.82,-10.033,75.07,547.38,A2356raw14.mat_Line7508,572.441721578728
25,12,-0,-244.12,-10.11,75.08,554.52,A2356raw14.mat_Line7509,575.735823446675
25,12,0,-244.44,-10.196,75.09,559.01,A2356raw14.mat_Line7510,576.519151892514
25,12,0,-244.62,-10.275,75.1,559.16,A2356raw14.mat_Line7511,576.947524873292
25,12,0,-242.26,-10.342,75.11,507.03,A2356raw15.mat_Line7512,570.882631732999
25,12,0,-243.23,-10.429,75.12,547.83,A2356raw14.mat_Line7513,573.328568487515
25,12,0,-241.92,-10.594,75.14,533.57,A2356raw14.mat_Line7515,569.915857863744
25,12,0,-242.22,-10.679,75.15,530.93,A2356raw14.mat_Line7516,570.650565061585
25,12,0,-242.41,-10.759,75.16,532.01,A2356raw14.mat_Line7517,571.106535844665
25,12,0,-242.37,-10.832,75.17,520.53,A2356raw15.mat_Line7518,570.977670291663
25,12,0,-244.15,-10.911,75.18,545.05,A2356raw14.mat_Line7519,575.500597341349
25,12,0,-244.65,-10.992,75.19,552.48,A2356raw14.mat_Line7520,576.750994341641
25,12,0,-245.33,-11.075,75.2,557.3,A2356raw14.mat_Line7521,578.462200223201
25,12,0,-245.5,-11.135,75.21,557.45,A2356raw14.mat_Line7522,578.876452370261
25,12,-0,-245.23,-11.224,75.22,552.49,A2356raw14.mat_Line7523,578.154540653999
25,12,0,-245.26,-11.304,75.23,544.72,A2356raw14.mat_Line7524,578.204169936431
25,12,0,-244.71,-11.387,75.24,536.18,A2356raw14.mat_Line7525,576.76893886893
25,12,0,-243.71,-11.463,75.25,529.82,A2356raw14.mat_Line7526,574.186365508857
25,12,0,-243.34,-11.545,75.26,527.81,A2356raw14.mat_Line7527,573.214085920309
25,12,0,-243.85,-11.608,75.27,530.15,A2356raw14.mat_Line7528,574.497766828871
25,12,0,-244.5,-11.679,75.28,536.18,A2356raw14.mat_Line7529,576.137555991907
25,12,0,-245.82,-11.744,75.29,544.41,A2356raw14.mat_Line7530,579.494775523744
25,12,0,-246.69,-11.788,75.3,551.85,A2356raw14.mat_Line7531,581.708717605311
25,12,0,-246.73,-11.843,75.31,557.27,A2356raw14.mat_Line7532,581.79410361858
25,12,0,-247.12,-11.888,75.32,558.65,A2356raw14.mat_Line7533,582.779242836202
25,12,0,-246.44,-11.92,75.33,555.39,A2356raw14.mat_Line7534,581.0278309983
25,12,0,-246.38,-11.95,75.34,549.17,A2356raw14.mat_Line7535,580.865094108465
25,12,0,-245.78,-11.979,75.35,541.56,A2356raw14.mat_Line7536,579.32038788592
25,12,0,-245.22,-11.989,75.36,535.34,A2356raw14.mat_Line7537,577.884392598787
25,12,0,-244.61,-12.003,75.37,532.25,A2356raw14.mat_Line7538,576.319889494549
25,12,0,-243.93,-12.002,75.38,518.28,A2356raw15.mat_Line7539,574.58155084419
25,12,0,-245.8,-11.999,75.39,537.22,A2356raw14.mat_Line7540,579.365581469025
25,12,0,-245.92,-11.989,75.4,543.9,A2356raw14.mat_Line7541,579.675720055475
25,12,0,-247.14,-11.964,75.41,551.68,A2356raw14.mat_Line7542,582.807293465058
25,12,0,-246.7,-11.951,75.42,558.51,A2356raw14.mat_Line7543,581.684228695119
25,12,0,-246.85,-11.934,75.43,562.4,A2356raw14.mat_Line7544,582.073563644606
25,12,0,-245.96,-11.914,75.44,561.47,A2356raw14.mat_Line7545,579.800750818673
25,12,0,-245.52,-11.924,75.45,556.22,A2356raw14.mat_Line7546,578.671566632104
25,12,0,-245.22,-11.909,75.46,548.29,A2356raw14.mat_Line7547,577.908465122342
25,12,0,-245.1,-11.911,75.47,540.85,A2356raw14.mat_Line7548,577.600843473587
25,12,0,-244.7,-11.917,75.48,536.67,A2356raw14.mat_Line7549,576.575822219783
25,12,0,-243.83,-11.914,75.49,536.52,A2356raw14.mat_Line7550,574.352186312272
25,12,0,-244.94,-11.906,75.5,524.09,A2356raw15.mat_Line7551,577.193039812732
25,12,0,-244.24,-11.907,75.51,546.61,A2356raw14.mat_Line7552,575.40248325027
25,12,0,-244.24,-11.899,75.52,553.43,A2356raw14.mat_Line7553,575.404897327271
25,12,0,-244.9,-11.9,75.53,559.01,A2356raw14.mat_Line7554,577.092533866958
25,12,0,-245.76,-11.894,75.54,562.24,A2356raw14.mat_Line7555,579.294902930156
25,12,0,-245.87,-11.874,75.55,561.47,A2356raw14.mat_Line7556,579.582564876309
25,12,0,-246.5,-11.846,75.56,556.82,A2356raw14.mat_Line7557,581.204139857
25,12,0,-246.1,-11.817,75.57,550.29,A2356raw14.mat_Line7558,580.188884605571
25,12,0,-245.35,-11.784,75.58,544.24,A2356raw14.mat_Line7559,578.279400422849
25,12,0,-244.68,-11.731,75.59,540.05,A2356raw14.mat_Line7560,576.581696909885
25,12,0,-244.18,-11.677,75.6,539.09,A2356raw14.mat_Line7561,575.319801731128
25,12,0,-245.09,-11.619,75.61,522.79,A2356raw15.mat_Line7562,577.665905950226
25,12,0,-243.29,-11.543,75.62,545.9,A2356raw14.mat_Line7563,573.086929151069
25,12,0,-244.32,-11.462,75.63,551.64,A2356raw14.mat_Line7564,575.746611541323
25,12,0,-245.86,-11.379,75.64,556.77,A2356raw14.mat_Line7565,579.715065603843
25,12,0,-247.35,-11.289,75.65,560.35,A2356raw14.mat_Line7566,583.562626366743
25,12,0,-247.46,-11.188,75.66,560.36,A2356raw14.mat_Line7567,583.879433852837
25,12,0,-246.76,-11.094,75.67,556.64,A2356raw14.mat_Line7568,582.118242505583
25,12,0,-247.09,-10.985,75.68,550.46,A2356raw14.mat_Line7569,583.002906822086
25,12,0,-245.95,-10.911,75.69,544.11,A2356raw14.mat_Line7570,580.108560381073
25,12,0,-244.94,-10.816,75.7,538.84,A2356raw14.mat_Line7571,577.556979528836
25,12,0,-244.94,-10.746,75.71,536.52,A2356raw14.mat_Line7572,577.582932582482
25,12,0,-244.65,-10.66,75.72,537.15,A2356raw14.mat_Line7573,576.872888243251
25,12,0,-245.59,-10.58,75.73,541.17,A2356raw14.mat_Line7574,579.310521710065
25,12,0,-246.6,-10.497,75.74,547.69,A2356raw14.mat_Line7575,581.931059168833
25,12,-0,-247.12,-10.425,75.75,554.83,A2356raw14.mat_Line7576,583.292983928715
25,12,0,-247.12,-10.354,75.76,560.25,A2356raw14.mat_Line7577,583.321698262473
25,12,0,-247.08,-10.291,75.77,562.58,A2356raw14.mat_Line7578,583.244928641913
25,12,0,-247.01,-10.218,75.78,560.41,A2356raw14.mat_Line7579,583.0957132566
25,12,0,-246.73,-10.15,75.79,555.12,A2356raw14.mat_Line7580,582.406253809256
25,12,-0,-246.2,-10.093,75.8,547.84,A2356raw14.mat_Line7581,581.071578367721
25,12,0,-245.18,-10.017,75.81,541.62,A2356raw14.mat_Line7582,578.490139432925
25,12,0,-244.8,-9.954,75.82,538.69,A2356raw14.mat_Line7583,577.544001766434
25,12,0,-244.64,-9.882,75.83,539,A2356raw14.mat_Line7584,577.165800408449
25,12,0,-245.26,-9.807,75.84,542.41,A2356raw14.mat_Line7585,578.787747771714
25,12,0,-245.67,-9.738,75.85,547.68,A2356raw14.mat_Line7586,579.869972103304
25,12,0,-246.64,-9.661,75.86,553.25,A2356raw14.mat_Line7587,582.393134711925
25,12,0,-247.69,-9.575,75.87,557.44,A2356raw14.mat_Line7588,585.128552941121
25,12,-0,-248.54,-9.5,75.88,559.61,A2356raw14.mat_Line7589,587.347838338339
25,12,-0,-248.78,-9.411,75.89,557.74,A2356raw14.mat_Line7590,588.008485117869
25,12,0,-248.62,-9.328,75.9,552.92,A2356raw14.mat_Line7591,587.639175313364
25,12,0,-247.63,-9.247,75.91,546.25,A2356raw14.mat_Line7592,585.137465739881
25,12,0,-247.31,-9.169,75.92,540.52,A2356raw14.mat_Line7593,584.356209400133
25,12,0,-246.38,-9.086,75.93,536.96,A2356raw14.mat_Line7594,582.012554562231
25,12,0,-247.98,-9.003,75.94,502.82,A2356raw15.mat_Line7595,586.165770759723
25,12,0,-246.4,-8.91,75.95,539.3,A2356raw14.mat_Line7596,582.15913296374
25,12,0,-247.56,-8.82,75.96,543.63,A2356raw14.mat_Line7597,585.188423021241
25,12,0,-248.23,-8.738,75.97,548.9,A2356raw14.mat_Line7598,586.957275074368
25,12,0,-250.97,-8.655,75.98,513.51,A2356raw15.mat_Line7599,594.056430289228
25,12,0,-250.38,-8.564,75.99,555.41,A2356raw14.mat_Line7600,592.592200888799
25,12,0,-250.67,-8.481,76,554.17,A2356raw14.mat_Line7601,593.390312294853
25,12,0,-250.04,-8.399,76.01,550.13,A2356raw14.mat_Line7602,591.819621002488
25,12,-0,-250.1,-8.319,76.02,497.7,A2356raw15.mat_Line7603,592.025458372697
25,12,0,-247.75,-8.234,76.03,537.9,A2356raw14.mat_Line7604,586.033702835022
25,12,0,-247.05,-8.153,76.04,533.25,A2356raw14.mat_Line7605,584.287515830773
25,12,0,-248.16,-8.001,76.06,532.31,A2356raw14.mat_Line7607,587.24540581193
25,12,0,-249.36,-7.929,76.07,535.41,A2356raw14.mat_Line7608,590.384951681143
25,12,0,-250.32,-7.865,76.08,540.06,A2356raw14.mat_Line7609,592.904199273533
25,12,0,-251.31,-7.776,76.09,545.01,A2356raw14.mat_Line7610,595.522349759728
25,12,0,-251.49,-7.715,76.1,548.73,A2356raw14.mat_Line7611,596.032779878539
25,12,0,-251.75,-7.637,76.11,549.35,A2356raw14.mat_Line7612,596.763770576871
25,12,-0,-251.06,-7.563,76.12,546.73,A2356raw14.mat_Line7613,595.0417250134
25,12,0,-250.33,-7.497,76.13,541.15,A2356raw14.mat_Line7614,593.211687657116
25,12,0,-249.48,-7.401,76.14,534.47,A2356raw14.mat_Line7615,591.098414014988
25,12,0,-248.86,-7.331,76.15,528.73,A2356raw14.mat_Line7616,589.558635951548
25,12,0,-248.59,-7.246,76.16,525.17,A2356raw14.mat_Line7617,588.934804086747
25,12,0,-249.29,-7.171,76.17,524.54,A2356raw14.mat_Line7618,590.803957794051
25,12,0,-250,-7.093,76.18,526.7,A2356raw14.mat_Line7619,592.704371332668
25,12,0,-255.56,-7.006,76.19,492.4,A2356raw15.mat_Line7620,607.156943741912
25,12,0,-252.7,-6.929,76.2,534.3,A2356raw14.mat_Line7621,599.829699610546
25,12,0,-252.57,-6.843,76.21,537.7,A2356raw14.mat_Line7622,599.577068122857
25,12,0,-254.19,-6.761,76.22,491.47,A2356raw15.mat_Line7623,603.85029080142
25,12,0,-252.12,-6.672,76.23,536.48,A2356raw14.mat_Line7624,598.5859005563
25,12,0,-251.64,-6.596,76.24,530.75,A2356raw14.mat_Line7625,597.424274320292
25,12,0,-250.14,-6.515,76.25,523.46,A2356raw14.mat_Line7626,593.634363052508
25,12,-0,-252.78,-6.427,76.26,471.01,A2356raw15.mat_Line7627,600.556967596479
25,12,0,-249.51,-6.352,76.27,511.05,A2356raw14.mat_Line7628,592.186663052684
25,12,0,-250.03,-6.266,76.28,509.2,A2356raw14.mat_Line7629,593.628736130649
25,12,0,-251.74,-6.178,76.29,509.35,A2356raw14.mat_Line7630,598.155408405182
25,12,0,-252.9,-6.101,76.3,511.37,A2356raw14.mat_Line7631,601.253523212264
25,12,0,-257.02,-5.953,76.32,474.1,A2356raw15.mat_Line7633,612.135129503952
25,12,0,-255.08,-5.873,76.33,516.47,A2356raw14.mat_Line7634,607.204785173531
25,12,0,-254.52,-5.79,76.34,514,A2356raw14.mat_Line7635,605.86631485828
25,12,0,-253.01,-5.723,76.35,508.09,A2356raw14.mat_Line7636,602.043744010869
25,12,0,-251.98,-5.638,76.36,500.67,A2356raw14.mat_Line7637,599.496311025753
25,12,0,-250.99,-5.56,76.37,492.75,A2356raw14.mat_Line7638,597.046468821191
25,12,0,-254.63,-5.48,76.38,445.1,A2356raw15.mat_Line7639,606.613607474421
25,12,-0,-251.44,-5.402,76.39,483.76,A2356raw14.mat_Line7640,598.457648170781
25,12,0,-252.65,-5.331,76.4,482.97,A2356raw14.mat_Line7641,601.712329771989
25,12,0,-254.09,-5.245,76.41,483.74,A2356raw14.mat_Line7642,605.597951275608
25,12,-0,-255.63,-5.172,76.42,485.3,A2356raw14.mat_Line7643,609.731613886078
25,12,0,-256.1,-5.011,76.44,486.06,A2356raw14.mat_Line7645,611.253748592186
25,12,0,-255.47,-4.928,76.45,483.59,A2356raw14.mat_Line7646,609.77436629577
25,12,0,-252.89,-4.775,76.47,470.41,A2356raw14.mat_Line7648,603.368960199975
25,12,0,-250.87,-4.6,76.49,455.85,A2356raw14.mat_Line7650,598.492999009853
25,12,0,-251.38,3.535,77.51,-388.65,A2356raw14.mat_Line7752,-602.972371883757
25,12,0,-253.54,3.616,77.52,-399.23,A2356raw14.mat_Line7753,-608.318401896493
25,12,0,-254.68,3.701,77.53,-410.4,A2356raw14.mat_Line7754,-610.992056246394
25,12,-0,-250.85,3.862,77.55,-428.55,A2356raw14.mat_Line7756,-600.423715082329
25,12,-0,-248.1,3.946,77.56,-432.1,A2356raw14.mat_Line7757,-592.99028645008
25,12,0,-245.53,4.024,77.57,-433.17,A2356raw14.mat_Line7758,-586.075057711052
25,12,0,-244.03,4.099,77.58,-432.05,A2356raw14.mat_Line7759,-581.970305533506
25,12,0,-244.29,4.18,77.59,-431.59,A2356raw14.mat_Line7760,-582.426612707375
25,12,-0,-245.61,4.254,77.6,-432.96,A2356raw14.mat_Line7761,-585.658318109237
25,12,0,-247.83,4.34,77.61,-437.94,A2356raw14.mat_Line7762,-591.204922017921
25,12,0,-250.48,4.416,77.62,-445.87,A2356raw14.mat_Line7763,-597.907206263178
25,12,0,-252.16,4.5,77.63,-455.81,A2356raw14.mat_Line7764,-602.078647466385
25,12,0,-252.63,4.573,77.64,-466.21,A2356raw14.mat_Line7765,-603.133089812012
25,12,-0,-251.04,4.658,77.65,-475.68,A2356raw14.mat_Line7766,-598.807087122642
25,12,-0,-248.7,4.731,77.66,-481.26,A2356raw14.mat_Line7767,-592.574585008464
25,12,0,-245.58,4.811,77.67,-482.65,A2356raw14.mat_Line7768,-584.327786286912
25,12,0,-242.98,4.894,77.68,-480.45,A2356raw14.mat_Line7769,-577.446489517711
25,12,0,-242.11,4.992,77.69,-476.54,A2356raw14.mat_Line7770,-575.020949903668
25,12,0,-242.24,5.065,77.7,-474.67,A2356raw14.mat_Line7771,-575.227198734897
25,12,0,-244.19,5.148,77.71,-475.92,A2356raw14.mat_Line7772,-580.116714630798
25,12,0,-245.54,5.229,77.72,-480.42,A2356raw14.mat_Line7773,-583.467654933702
25,12,0,-247.68,5.315,77.73,-488.49,A2356raw14.mat_Line7774,-588.859375970638
25,12,0,-249,5.401,77.74,-497.97,A2356raw14.mat_Line7775,-592.137660234172
25,12,0,-249.73,5.47,77.75,-507.59,A2356raw14.mat_Line7776,-593.91991211867
25,12,0,-248.98,5.553,77.76,-515.36,A2356raw14.mat_Line7777,-591.852792988311
25,12,0,-246.08,5.632,77.77,-519.08,A2356raw14.mat_Line7778,-584.242836184582
25,12,0,-244.07,5.706,77.78,-517.97,A2356raw14.mat_Line7779,-578.954682701945
25,12,0,-242.37,5.799,77.79,-513.14,A2356raw14.mat_Line7780,-574.45139802698
25,12,0,-238.61,5.869,77.8,-465.19,A2356raw15.mat_Line7781,-564.697848073846
25,12,0,-241.53,5.951,77.81,-505.04,A2356raw14.mat_Line7782,-572.096520264685
25,12,0,-243.09,6.034,77.82,-506.13,A2356raw14.mat_Line7783,-576.007439606177
25,12,0,-244.87,6.108,77.83,-510.78,A2356raw14.mat_Line7784,-580.501341931737
25,12,0,-245.98,6.187,77.84,-518.56,A2356raw14.mat_Line7785,-583.268187072436
25,12,0,-248.15,6.273,77.85,-527.88,A2356raw14.mat_Line7786,-588.765345938607
25,12,0,-248.8,6.356,77.86,-536.74,A2356raw14.mat_Line7787,-590.348789559498
25,12,0,-248.21,6.431,77.87,-543.1,A2356raw14.mat_Line7788,-588.74299547535
25,12,0,-246.79,6.506,77.88,-544.49,A2356raw14.mat_Line7789,-585.000661347233
25,12,0,-243.65,6.592,77.89,-540.75,A2356raw14.mat_Line7790,-576.828718332216
25,12,0,-241.91,6.668,77.9,-533.91,A2356raw14.mat_Line7791,-572.282144174183
25,12,0,-239.36,6.751,77.91,-489.38,A2356raw15.mat_Line7792,-565.660952880181
25,12,0,-240.72,6.834,77.92,-523.96,A2356raw14.mat_Line7793,-569.070083729982
25,12,-0,-241.29,6.902,77.93,-490.62,A2356raw15.mat_Line7794,-570.469738712428
25,12,0,-244.12,6.988,77.94,-530.46,A2356raw14.mat_Line7795,-577.658496930952
25,12,0,-246.19,7.073,77.95,-539.01,A2356raw14.mat_Line7796,-582.905716911401
25,12,0,-248.43,7.148,77.96,-548.64,A2356raw14.mat_Line7797,-588.607495637129
25,12,0,-249.32,7.225,77.97,-557.65,A2356raw14.mat_Line7798,-590.834303244186
25,12,0,-248.89,7.321,77.98,-563.09,A2356raw14.mat_Line7799,-589.644312551154
25,12,0,-244.67,7.394,77.99,-520.12,A2356raw15.mat_Line7800,-578.726354951351
25,12,0,-244.78,7.471,78,-557.17,A2356raw14.mat_Line7801,-578.947714014772
25,12,0,-242.19,7.546,78.01,-547.53,A2356raw14.mat_Line7802,-572.242150610644
25,12,0,-240.61,7.629,78.02,-539.45,A2356raw14.mat_Line7803,-568.130964401303
25,12,0,-241.17,7.719,78.03,-534.64,A2356raw14.mat_Line7804,-569.499693192912
25,12,0,-242.63,7.788,78.04,-535.12,A2356raw14.mat_Line7805,-573.19197337702
25,12,0,-243.8,7.868,78.05,-512.34,A2356raw15.mat_Line7806,-576.136195930526
25,12,0,-248.06,7.944,78.06,-548.31,A2356raw14.mat_Line7807,-587.028038332383
25,12,0,-250.09,8.036,78.07,-558.1,A2356raw14.mat_Line7808,-592.189802975162
25,12,0,-248.14,8.107,78.08,-533.77,A2356raw15.mat_Line7809,-587.121236513635
25,12,0,-251.06,8.193,78.09,-572.09,A2356raw14.mat_Line7810,-594.58176172698
25,12,0,-248.95,8.272,78.1,-569.6,A2356raw14.mat_Line7811,-589.095669944342
25,12,0,-246.02,8.356,78.11,-561.52,A2356raw14.mat_Line7812,-581.509978565154
25,12,0,-242.95,8.424,78.12,-550.49,A2356raw14.mat_Line7813,-573.592813916878
25,12,0,-241.95,8.504,78.13,-540.69,A2356raw14.mat_Line7814,-570.983288808513
25,12,0,-241.02,8.587,78.14,-536.19,A2356raw14.mat_Line7815,-568.554261895826
25,12,0,-243.75,8.677,78.15,-537.13,A2356raw14.mat_Line7816,-575.493289056009
25,12,0,-245.22,8.746,78.16,-542.87,A2356raw14.mat_Line7817,-579.223124761362
25,12,0,-246.68,8.829,78.17,-525.06,A2356raw15.mat_Line7818,-582.923148126177
25,12,-0,-250.06,8.906,78.18,-560.88,A2356raw14.mat_Line7819,-591.56780375147
25,12,0,-251.78,8.996,78.19,-569.44,A2356raw14.mat_Line7820,-595.945685859352
25,12,-0,-251.76,9.075,78.2,-573.47,A2356raw14.mat_Line7821,-595.85059143801
25,12,0,-250.38,9.147,78.21,-570.23,A2356raw14.mat_Line7822,-592.259038817731
25,12,0,-248.07,9.236,78.22,-560.75,A2356raw14.mat_Line7823,-586.273277386127
25,12,0,-245.4,9.311,78.23,-548.78,A2356raw14.mat_Line7824,-579.382543057906
25,12,0,-242.85,9.39,78.24,-538.52,A2356raw14.mat_Line7825,-572.810897696558
25,12,0,-242.13,9.475,78.25,-533.24,A2356raw14.mat_Line7826,-570.927651048694
25,12,0,-242.89,9.543,78.26,-533.39,A2356raw14.mat_Line7827,-572.840015797196
25,12,0,-244.53,9.632,78.27,-538.35,A2356raw14.mat_Line7828,-576.997542971335
25,12,0,-247.17,9.719,78.28,-546.59,A2356raw14.mat_Line7829,-583.72594355843
25,12,0,-251.01,9.957,78.31,-568.97,A2356raw14.mat_Line7832,-593.482636734925
25,12,0,-250.28,10.029,78.32,-567.12,A2356raw14.mat_Line7833,-591.573383593367
25,12,0,-248.09,10.106,78.33,-558.73,A2356raw14.mat_Line7834,-585.914231043758
25,12,0,-245.48,10.195,78.34,-546.45,A2356raw14.mat_Line7835,-579.183273160338
25,12,0,-243.4,10.264,78.35,-535.43,A2356raw14.mat_Line7836,-573.829447489169
25,12,0,-243.1,10.351,78.36,-528.91,A2356raw14.mat_Line7837,-573.026962622693
25,12,0,-243.37,10.423,78.37,-517.74,A2356raw15.mat_Line7838,-573.689042479143
25,12,0,-245.07,10.504,78.38,-533.86,A2356raw14.mat_Line7839,-578.008273296658
25,12,0,-247.13,10.584,78.39,-542.56,A2356raw14.mat_Line7840,-583.255751504321
25,12,0,-249.82,10.669,78.4,-551.72,A2356raw14.mat_Line7841,-590.126213465382
25,12,0,-251.71,10.748,78.41,-560.28,A2356raw14.mat_Line7842,-594.953112397291
25,12,-0,-252.22,10.826,78.42,-565.25,A2356raw14.mat_Line7843,-596.234883163812
25,12,-0,-252.27,10.905,78.43,-563.7,A2356raw14.mat_Line7844,-596.333571965472
25,12,-0,-248.35,10.977,78.44,-540.58,A2356raw15.mat_Line7845,-586.236940227163
