RoadSpeed,TirePressure,InclinationAngle,NormalForce,SlipAngle,ElapsedTime,LateralForce,Index,SourceFile
25,12,0,-262.65,5.258,418.8,-486.76,6722,R20_FZ_250_filtered
25,12,0,-262.64,-5.802,255.91,502.58,1101,R20_FZ_250_filtered
25,12,0,-262.63,4.844,249.9,-461.16,501,R20_FZ_250_filtered
25,12,0,-262.63,-5.913,424.88,509.55,7329,R20_FZ_250_filtered
25,12,0,-262.59,-4.068,425.34,419.29,7375,R20_FZ_250_filtered
25,12,0,-262.51,-0.995,257.12,126.61,1222,R20_FZ_250_filtered
25,12,0,-262.51,-5.425,289.8,486.75,2358,R20_FZ_250_filtered
25,12,0,-262.51,-4.998,289.91,467.68,2369,R20_FZ_250_filtered
25,12,0,-262.51,2.814,419.42,-318.18,6784,R20_FZ_250_filtered
25,12,0,-262.47,-4.558,290.02,445.96,2380,R20_FZ_250_filtered
25,12,0,-262.34,2.648,284.26,-298.32,1805,R20_FZ_250_filtered
25,12,0,-262.33,-4.119,290.13,419.91,2391,R20_FZ_250_filtered
25,12,0,-262.31,5.588,249.72,-495.91,483,R20_FZ_250_filtered
25,12,0,-262.23,7.056,283.15,-549.41,1694,R20_FZ_250_filtered
25,12,0,-262.2,-5.264,289.84,478.07,2362,R20_FZ_250_filtered
25,12,0,-262.16,-1.662,290.74,203.23,2452,R20_FZ_250_filtered
25,12,0,-262.09,6.968,249.37,-546.47,448,R20_FZ_250_filtered
25,12,-0,-261.96,5.557,283.53,-491.71,1732,R20_FZ_250_filtered
25,12,0,-261.94,6.186,418.57,-526.46,6699,R20_FZ_250_filtered
25,12,0,-261.92,7.485,249.24,-559.48,435,R20_FZ_250_filtered
25,12,0,-261.87,-4.132,256.33,422.54,1143,R20_FZ_250_filtered
25,12,0,-261.86,7.044,249.35,-548.47,446,R20_FZ_250_filtered
25,12,0,-261.76,7.576,418.22,-568.79,6664,R20_FZ_250_filtered
25,12,0,-261.71,6.465,283.3,-529.55,1709,R20_FZ_250_filtered
25,12,0,-261.6,-1.681,256.94,206.65,1204,R20_FZ_250_filtered
25,12,0,-261.6,-3.91,290.18,404.87,2396,R20_FZ_250_filtered
25,12,0,-261.52,7.881,282.95,-568.48,1674,R20_FZ_250_filtered
25,12,0,-261.51,-3.158,425.57,352.45,7398,R20_FZ_250_filtered
25,12,0,-261.5,1.122,250.83,-151.79,594,R20_FZ_250_filtered
25,12,0,-261.5,-3.253,256.55,361.75,1165,R20_FZ_250_filtered
25,12,0,-261.45,-3.665,290.24,391.23,2402,R20_FZ_250_filtered
25,12,0,-261.44,8.374,282.82,-577.79,1661,R20_FZ_250_filtered
25,12,0,-261.43,5.719,418.69,-505.98,6711,R20_FZ_250_filtered
25,12,0,-261.4,-2.992,290.41,335.54,2419,R20_FZ_250_filtered
25,12,0,-261.35,-0.449,291.04,60.23,2482,R20_FZ_250_filtered
25,12,0,-261.33,-0.81,290.96,100.56,2474,R20_FZ_250_filtered
25,12,0,-261.25,-0.384,257.26,48.13,1236,R20_FZ_250_filtered
25,12,0,-261.24,5.783,283.47,-498.06,1726,R20_FZ_250_filtered
25,12,0,-261.17,7.438,249.25,-558.24,436,R20_FZ_250_filtered
25,12,0,-261.17,-3.234,290.35,358.81,2413,R20_FZ_250_filtered
25,12,0,-261.15,-4.343,290.07,432.5,2385,R20_FZ_250_filtered
25,12,0,-261.15,5.513,418.74,-493.72,6716,R20_FZ_250_filtered
25,12,0,-261.15,-5.867,424.89,507.56,7330,R20_FZ_250_filtered
25,12,0,-261.09,5.948,418.63,-513.1,6705,R20_FZ_250_filtered
25,12,0,-261.07,8.333,282.83,-576.24,1662,R20_FZ_250_filtered
25,12,0,-260.99,4.195,283.87,-424.41,1766,R20_FZ_250_filtered
25,12,0,-260.98,7.384,283.07,-557.62,1686,R20_FZ_250_filtered
25,12,0,-260.91,8.113,418.09,-579.18,6651,R20_FZ_250_filtered
25,12,0,-260.9,2.857,284.21,-320.97,1800,R20_FZ_250_filtered
25,12,0,-260.85,-6.387,424.76,528.32,7317,R20_FZ_250_filtered
25,12,0,-260.85,-6.026,424.85,514.99,7326,R20_FZ_250_filtered
25,12,0,-260.83,-4.851,256.15,460.09,1125,R20_FZ_250_filtered
25,12,0,-260.8,5.764,249.67,-500.39,478,R20_FZ_250_filtered
25,12,-0,-260.77,-1.256,257.05,156.88,1215,R20_FZ_250_filtered
25,12,0,-260.74,6.211,249.56,-518.69,467,R20_FZ_250_filtered
25,12,-0,-260.74,-6.185,289.61,516.1,2339,R20_FZ_250_filtered
25,12,0,-260.72,-0.033,257.36,-6,1246,R20_FZ_250_filtered
25,12,0,-260.72,-4.797,289.96,455.61,2374,R20_FZ_250_filtered
25,12,0,-260.62,6.652,249.45,-535.28,456,R20_FZ_250_filtered
25,12,0,-260.61,-4.72,425.18,458.23,7359,R20_FZ_250_filtered
