RoadSpeed,TirePressure,InclinationAngle,NormalForce,SlipAngle,ElapsedTime,LateralForce,Index,SourceFile
25,12,2,-248.39,11.714,585.558,-592.15,11550,LC0_FZ_250_IA-2_filtered
25,12,2,-248.28,7.092,586.948,-513.83,11689,LC0_FZ_250_IA-2_filtered
25,12,2,-248.2,7.97,586.728,-535.85,11667,LC0_FZ_250_IA-2_filtered
25,12,2,-248.17,-10.615,592.307,541.58,12225,LC0_FZ_250_IA-2_filtered
25,12,2,-248.13,10.3,586.148,-574.94,11609,LC0_FZ_250_IA-2_filtered
25,12,2,-248.02,9.326,586.388,-561.29,11633,LC0_FZ_250_IA-2_filtered
25,12,2,-247.93,7.623,584.378,-565.03,11432,LC0_FZ_250_IA-2_filtered
25,12,2,-247.86,-1.671,589.138,218.28,11908,LC0_FZ_250_IA-2_filtered
25,12,2,-247.83,10.893,585.198,-607.52,11514,LC0_FZ_250_IA-2_filtered
25,12,2,-247.78,0.507,582.598,-39.49,11254,LC0_FZ_250_IA-2_filtered
25,12,2,-247.76,7.563,584.368,-562.09,11431,LC0_FZ_250_IA-2_filtered
25,12,2,-247.76,-7.592,590.628,523.6,12057,LC0_FZ_250_IA-2_filtered
25,12,2,-247.75,-11.663,592.038,550.39,12198,LC0_FZ_250_IA-2_filtered
25,12,2,-247.7,8.085,584.498,-574.19,11444,LC0_FZ_250_IA-2_filtered
25,12,2,-247.69,-10.238,592.407,535.35,12235,LC0_FZ_250_IA-2_filtered
25,12,2,-247.61,8.481,584.598,-580.24,11454,LC0_FZ_250_IA-2_filtered
25,12,2,-247.57,-7.118,590.508,516.93,12045,LC0_FZ_250_IA-2_filtered
25,12,2,-247.52,5.306,587.398,-451.19,11734,LC0_FZ_250_IA-2_filtered
25,12,2,-247.46,-6.67,590.398,511.66,12034,LC0_FZ_250_IA-2_filtered
25,12,2,-247.37,-1.307,589.048,180.55,11899,LC0_FZ_250_IA-2_filtered
25,12,2,-247.29,11.53,585.828,-588.3,11577,LC0_FZ_250_IA-2_filtered
25,12,2,-247.22,-1.813,589.178,237.34,11912,LC0_FZ_250_IA-2_filtered
25,12,2,-247.16,1.753,588.288,-182.38,11823,LC0_FZ_250_IA-2_filtered
25,12,2,-247.15,-7.554,590.618,521.41,12056,LC0_FZ_250_IA-2_filtered
25,12,2,-247.14,-11.077,592.188,544.98,12213,LC0_FZ_250_IA-2_filtered
25,12,2,-247.07,-11.711,591.807,552.09,12175,LC0_FZ_250_IA-2_filtered
25,12,2,-247.04,-6.757,590.418,510.87,12036,LC0_FZ_250_IA-2_filtered
25,12,2,-247,-6.249,590.288,503.59,12023,LC0_FZ_250_IA-2_filtered
25,12,2,-246.93,8.006,584.478,-568.32,11442,LC0_FZ_250_IA-2_filtered
25,12,2,-246.84,-9.844,591.188,553.51,12113,LC0_FZ_250_IA-2_filtered
25,12,2,-246.71,-12.006,591.927,551.76,12187,LC0_FZ_250_IA-2_filtered
25,12,2,-246.65,-11.657,591.737,551.92,12168,LC0_FZ_250_IA-2_filtered
25,12,2,-246.63,-10.744,592.278,542.3,12222,LC0_FZ_250_IA-2_filtered
25,12,2,-246.56,-2.52,589.358,294.42,11930,LC0_FZ_250_IA-2_filtered
25,12,2,-246.53,-1.331,589.058,185.64,11900,LC0_FZ_250_IA-2_filtered
25,12,2,-246.52,6.722,584.158,-546.49,11410,LC0_FZ_250_IA-2_filtered
25,12,2,-246.41,12.172,585.578,-585.06,11552,LC0_FZ_250_IA-2_filtered
25,12,2,-246.41,-11.651,591.677,561.84,12162,LC0_FZ_250_IA-2_filtered
25,12,2,-246.39,-9.434,591.088,551.48,12103,LC0_FZ_250_IA-2_filtered
25,12,2,-246.37,-8.497,590.848,535.19,12079,LC0_FZ_250_IA-2_filtered
25,12,2,-246.36,-0.442,588.828,77.96,11877,LC0_FZ_250_IA-2_filtered
25,12,2,-246.31,-8.508,590.858,537.52,12080,LC0_FZ_250_IA-2_filtered
25,12,2,-246.3,-6.208,590.278,501.1,12022,LC0_FZ_250_IA-2_filtered
25,12,2,-246.25,-11.176,592.167,543.99,12211,LC0_FZ_250_IA-2_filtered
25,12,2,-246.2,11.681,585.478,-592.67,11542,LC0_FZ_250_IA-2_filtered
25,12,2,-246.14,10.686,585.148,-602.75,11509,LC0_FZ_250_IA-2_filtered
25,12,2,-246.14,-6.799,590.428,507.73,12037,LC0_FZ_250_IA-2_filtered
25,12,2,-246.07,-8.956,590.968,543.87,12091,LC0_FZ_250_IA-2_filtered
25,12,2,-246,0.958,582.718,-102.85,11266,LC0_FZ_250_IA-2_filtered
25,12,2,-246,11.505,585.358,-587.99,11530,LC0_FZ_250_IA-2_filtered
25,12,2,-245.97,-8.993,590.978,544.49,12092,LC0_FZ_250_IA-2_filtered
25,12,2,-245.94,10.435,585.088,-603.09,11503,LC0_FZ_250_IA-2_filtered
25,12,2,-245.91,7.215,584.278,-556.57,11422,LC0_FZ_250_IA-2_filtered
25,12,2,-245.91,-9.789,591.178,548.67,12112,LC0_FZ_250_IA-2_filtered
25,12,2,-245.86,-7.687,590.648,522.77,12059,LC0_FZ_250_IA-2_filtered
25,12,2,-245.84,-6.588,590.378,502.93,12032,LC0_FZ_250_IA-2_filtered
25,12,2,-245.79,-11.937,591.948,548.32,12189,LC0_FZ_250_IA-2_filtered
25,12,2,-245.76,-2.288,589.298,280.11,11924,LC0_FZ_250_IA-2_filtered
25,12,2,-245.72,11.419,585.338,-589.88,11528,LC0_FZ_250_IA-2_filtered
25,12,2,-245.7,-0.014,588.728,25.64,11867,LC0_FZ_250_IA-2_filtered
25,12,2,-245.66,-12.178,591.848,551.89,12179,LC0_FZ_250_IA-2_filtered
25,12,2,-245.57,2.992,583.228,-318.61,11317,LC0_FZ_250_IA-2_filtered
25,12,2,-245.57,-11.657,591.708,548.15,12165,LC0_FZ_250_IA-2_filtered
25,12,2,-245.54,-3.542,589.608,372.29,11955,LC0_FZ_250_IA-2_filtered
25,12,2,-245.53,-6.356,590.318,498.87,12026,LC0_FZ_250_IA-2_filtered
25,12,2,-245.43,-9.966,591.218,555.32,12116,LC0_FZ_250_IA-2_filtered
25,12,2,-245.39,-11.639,591.698,552.8,12164,LC0_FZ_250_IA-2_filtered
25,12,2,-245.16,-6.831,590.438,504.44,12038,LC0_FZ_250_IA-2_filtered
25,12,2,-245.06,6.76,584.168,-546.37,11411,LC0_FZ_250_IA-2_filtered
25,12,2,-245.02,-1.383,589.068,190.4,11901,LC0_FZ_250_IA-2_filtered
25,12,2,-244.99,-7.954,590.718,521.04,12066,LC0_FZ_250_IA-2_filtered
25,12,2,-244.96,-7.289,590.548,513.27,12049,LC0_FZ_250_IA-2_filtered
25,12,2,-244.9,6.606,584.128,-535.18,11407,LC0_FZ_250_IA-2_filtered
25,12,2,-244.81,8.398,584.578,-569.61,11452,LC0_FZ_250_IA-2_filtered
25,12,2,-244.81,1.092,588.448,-111.08,11839,LC0_FZ_250_IA-2_filtered
25,12,2,-244.73,-10.92,591.458,552.81,12140,LC0_FZ_250_IA-2_filtered
25,12,2,-244.7,-0.796,588.928,126.17,11887,LC0_FZ_250_IA-2_filtered
25,12,2,-244.69,5.339,583.808,-487.74,11375,LC0_FZ_250_IA-2_filtered
25,12,2,-244.69,-11.122,591.508,548.46,12145,LC0_FZ_250_IA-2_filtered
25,12,2,-244.65,2.478,583.098,-272.57,11304,LC0_FZ_250_IA-2_filtered
25,12,2,-244.62,-4.911,589.958,456.06,11990,LC0_FZ_250_IA-2_filtered
25,12,2,-244.57,-6.426,590.328,495.27,12027,LC0_FZ_250_IA-2_filtered
25,12,2,-244.49,5.286,583.798,-483.25,11374,LC0_FZ_250_IA-2_filtered
25,12,2,-244.46,7.05,584.238,-544.18,11418,LC0_FZ_250_IA-2_filtered
25,12,2,-244.44,5.799,583.928,-512.25,11387,LC0_FZ_250_IA-2_filtered
